target,partner_uniprot,model,candidate_set,class,replacement_query_mean_rank_percentile
EGFR,O43916,tuna_retrained,context_background,U,0.25517551755175516
EGFR,F5GYI3,tuna_retrained,context_background,U,0.4918991899189918
EGFR,O96019,tuna_retrained,context_background,U,0.5579057905790578
EGFR,A8MXT2,tuna_retrained,context_background,U,0.6755175517551756
EGFR,P80365,tuna_retrained,context_background,U,0.4996999699969997
EGFR,P12235,tuna_retrained,context_background,U,0.24257425742574254
EGFR,O00141,tuna_retrained,context_background,U,0.48229822982298226
EGFR,A0PK05,tuna_retrained,context_background,U,0.4090909090909091
EGFR,Q9H903,tuna_retrained,context_background,U,0.2665766576657666
EGFR,Q08495,tuna_retrained,context_background,U,0.23537353735373534
EGFR,P43897,tuna_retrained,context_background,U,0.5063006300630064
EGFR,Q14714,tuna_retrained,context_background,U,0.3070807080708071
EGFR,P07766,tuna_retrained,context_background,U,0.5006000600060007
EGFR,P19075,tuna_retrained,context_background,U,0.23477347734773477
EGFR,Q8IU85,tuna_retrained,context_background,U,0.5954095409540954
EGFR,Q13351,tuna_retrained,context_background,U,0.5606060606060606
EGFR,Q5VXJ0,tuna_retrained,context_background,U,0.29297929792979294
EGFR,Q9P2A4,tuna_retrained,context_background,U,0.5135013501350134
EGFR,Q96EF6,tuna_retrained,context_background,U,0.4864986498649865
EGFR,A0A1B0GTY4,tuna_retrained,context_background,U,0.3124812481248125
EGFR,Q96T59,tuna_retrained,context_background,U,0.3961896189618962
EGFR,Q8N954,tuna_retrained,context_background,U,0.3691869186918692
EGFR,B5MCN3,tuna_retrained,context_background,U,0.6794179417941794
EGFR,O75690,tuna_retrained,context_background,U,0.9734473447344736
EGFR,Q96A70,tuna_retrained,context_background,U,0.4780978097809781
EGFR,O75952,tuna_retrained,context_background,U,0.4573957395739574
EGFR,Q96M63,tuna_retrained,context_background,U,0.2194719471947195
EGFR,Q8WXI4,tuna_retrained,context_background,U,0.5564056405640564
EGFR,Q6GMV2,tuna_retrained,context_background,U,0.3241824182418242
EGFR,P23490,tuna_retrained,context_background,U,0.9545454545454547
EGFR,Q8WZ19,tuna_retrained,context_background,U,0.4717971797179718
EGFR,Q9BYD9,tuna_retrained,context_background,U,0.6386138613861387
EGFR,P55210,tuna_retrained,context_background,U,0.6851185118511851
EGFR,Q658Y4,tuna_retrained,context_background,U,0.5309030903090309
EGFR,O60687,tuna_retrained,context_background,U,0.6257125712571256
EGFR,Q969K3,tuna_retrained,context_background,U,0.9176417641764175
EGFR,Q9NPI6,tuna_retrained,context_background,U,0.39858985898589855
EGFR,O43156,tuna_retrained,context_background,U,0.608010801080108
EGFR,Q9Y4K3,tuna_retrained,context_background,U,0.7859285928592858
EGFR,O94874,tuna_retrained,context_background,U,0.5747074707470747
EGFR,Q14790,tuna_retrained,context_background,U,0.49219921992199217
EGFR,Q96MB7,tuna_retrained,context_background,U,0.6209120912091209
EGFR,Q5VX52,tuna_retrained,context_background,U,0.343984398439844
EGFR,Q9HB90,tuna_retrained,context_background,U,0.665016501650165
EGFR,Q6P1Q9,tuna_retrained,context_background,U,0.262976297629763
EGFR,Q86T24,tuna_retrained,context_background,U,0.32298229822982294
EGFR,Q15349,tuna_retrained,context_background,U,0.43009300930093003
EGFR,Q9UBF8,tuna_retrained,context_background,U,0.5876087608760876
EGFR,Q96JD6,tuna_retrained,context_background,U,0.36678667866786685
EGFR,P11801,tuna_retrained,context_background,U,0.49849984998499847
EGFR,P48059,tuna_retrained,context_background,U,0.8549354935493547
EGFR,P08319,tuna_retrained,context_background,U,0.6098109810981098
EGFR,Q9UNH6,tuna_retrained,context_background,U,0.7505250525052506
EGFR,A2RUB6,tuna_retrained,context_background,U,0.5216021602160216
EGFR,Q13895,tuna_retrained,context_background,U,0.5504050405040504
EGFR,Q6TDU7,tuna_retrained,context_background,U,0.42889288928892894
EGFR,Q9NWV8,tuna_retrained,context_background,U,0.518001800180018
EGFR,Q9C029,tuna_retrained,context_background,U,0.9044404440444042
EGFR,A6NI79,tuna_retrained,context_background,U,0.6542154215421543
EGFR,Q13838,tuna_retrained,context_background,U,0.6281128112811282
EGFR,Q8IUX7,tuna_retrained,context_background,U,0.5018001800180018
EGFR,Q7L523,tuna_retrained,context_background,U,0.44659465946594656
EGFR,Q9UHJ6,tuna_retrained,context_background,U,0.31578157815781577
EGFR,Q15366,tuna_retrained,context_background,U,0.6473147314731473
EGFR,P23381,tuna_retrained,context_background,U,0.4555955595559556
EGFR,Q8NE63,tuna_retrained,context_background,U,0.4291929192919292
EGFR,Q9NP79,tuna_retrained,context_background,U,0.41959195919591963
EGFR,P53618,tuna_retrained,context_background,U,0.6212121212121212
EGFR,Q6ZU15,tuna_retrained,context_background,U,0.3994899489948995
EGFR,Q8TEH3,tuna_retrained,context_background,U,0.4345934593459346
EGFR,P53350,tuna_retrained,context_background,U,0.6746174617461747
EGFR,Q13283,tuna_retrained,context_background,U,0.3406840684068407
EGFR,Q8WY54,tuna_retrained,context_background,U,0.6017101710171017
EGFR,O15083,tuna_retrained,context_background,U,0.4003900390039004
EGFR,P25101,tuna_retrained,context_background,U,0.2614761476147614
EGFR,A6NNT2,tuna_retrained,context_background,U,0.5393039303930394
EGFR,Q9H4K7,tuna_retrained,context_background,U,0.5510051005100509
EGFR,Q8NFT6,tuna_retrained,context_background,U,0.30468046804680465
EGFR,P10253,tuna_retrained,context_background,U,0.31098109810981095
EGFR,Q6NXG1,tuna_retrained,context_background,U,0.48289828982898286
EGFR,Q9UJX2,tuna_retrained,context_background,U,0.9593459345934593
EGFR,Q15027,tuna_retrained,context_background,U,0.37668766876687665
EGFR,Q9UK23,tuna_retrained,context_background,U,0.316981698169817
EGFR,Q9NSD5,tuna_retrained,context_background,U,0.28907890789078905
EGFR,P57058,tuna_retrained,context_background,U,0.45379537953795385
EGFR,Q6ZN84,tuna_retrained,context_background,U,0.2923792379237924
EGFR,Q8TB03,tuna_retrained,context_background,U,0.6593159315931595
EGFR,Q9P2M4,tuna_retrained,context_background,U,0.5795079507950797
EGFR,Q6ZWT7,tuna_retrained,context_background,U,0.42109210921092105
EGFR,Q9Y5K3,tuna_retrained,context_background,U,0.6152115211521152
EGFR,Q9NZU5,tuna_retrained,context_background,U,0.7388238823882388
EGFR,Q15019,tuna_retrained,context_background,U,0.41779177917791777
EGFR,O75467,tuna_retrained,context_background,U,0.5543054305430544
EGFR,Q5H9T9,tuna_retrained,context_background,U,0.4636963696369636
EGFR,A8MW95,tuna_retrained,context_background,U,0.5045004500450045
EGFR,Q6BEB4,tuna_retrained,context_background,U,0.28007800780078007
EGFR,Q9NXE8,tuna_retrained,context_background,U,0.2998799879987999
EGFR,Q9P2F5,tuna_retrained,context_background,U,0.48109810981098106
EGFR,Q7RTR2,tuna_retrained,context_background,U,0.39318931893189313
EGFR,O60861,tuna_retrained,context_background,U,0.5534053405340535
EGFR,Q2MV58,tuna_retrained,context_background,U,0.5342034203420342
EGFR,Q86XL3,tuna_retrained,context_background,U,0.4954995499549955
EGFR,Q14563,tuna_retrained,context_background,U,0.3067806780678068
EGFR,Q9BWE0,tuna_retrained,context_background,U,0.6032103210321033
EGFR,Q9BRD0,tuna_retrained,context_background,U,0.4078907890789079
EGFR,Q9BQ95,tuna_retrained,context_background,U,0.629012901290129
EGFR,Q8TAT6,tuna_retrained,context_background,U,0.427092709270927
EGFR,Q969T3,tuna_retrained,context_background,U,0.6875187518751876
EGFR,Q9BYZ6,tuna_retrained,context_background,U,0.6008100810081007
EGFR,Q9H4H8,tuna_retrained,context_background,U,0.626012601260126
EGFR,Q684P5,tuna_retrained,context_background,U,0.5309030903090308
EGFR,P53985,tuna_retrained,context_background,U,0.33468346834683466
EGFR,Q9NZC9,tuna_retrained,context_background,U,0.4825982598259826
EGFR,Q9H244,tuna_retrained,context_background,U,0.33018301830183017
EGFR,Q13106,tuna_retrained,context_background,U,0.7490249024902489
EGFR,Q9HCX4,tuna_retrained,context_background,U,0.25547554755475543
EGFR,Q9H0Q0,tuna_retrained,context_background,U,0.8450345034503453
EGFR,Q6L8Q7,tuna_retrained,context_background,U,0.3451845184518452
EGFR,Q9C0D9,tuna_retrained,context_background,U,0.34908490849084906
EGFR,P30968,tuna_retrained,context_background,U,0.2494749474947495
EGFR,Q8IWQ3,tuna_retrained,context_background,U,0.5693069306930693
EGFR,Q13867,tuna_retrained,context_background,U,0.34038403840384035
EGFR,Q9P2K3,tuna_retrained,context_background,U,0.731923192319232
EGFR,O43897,tuna_retrained,context_background,U,0.2017701770177018
EGFR,Q6ZNE9,tuna_retrained,context_background,U,0.48859885988598867
EGFR,Q4J6C6,tuna_retrained,context_background,U,0.23027302730273025
EGFR,Q99501,tuna_retrained,context_background,U,0.43069306930693063
EGFR,O94885,tuna_retrained,context_background,U,0.5501050105010501
EGFR,Q9BTD8,tuna_retrained,context_background,U,0.15826582658265828
EGFR,Q9UMX0,tuna_retrained,context_background,U,0.9875487548754877
EGFR,Q8NHP7,tuna_retrained,context_background,U,0.542004200420042
EGFR,Q96IV0,tuna_retrained,context_background,U,0.43489348934893485
EGFR,Q4G0U5,tuna_retrained,context_background,U,0.562106210621062
EGFR,Q9NZ20,tuna_retrained,context_background,U,0.5504050405040504
EGFR,P53671,tuna_retrained,context_background,U,0.4894989498949895
EGFR,Q9HCJ3,tuna_retrained,context_background,U,0.6827182718271826
EGFR,Q8TF76,tuna_retrained,context_background,U,0.27527752775277525
EGFR,Q96C12,tuna_retrained,context_background,U,0.5705070507050705
EGFR,Q5T890,tuna_retrained,context_background,U,0.5078007800780079
EGFR,Q15058,tuna_retrained,context_background,U,0.4000900090009001
EGFR,Q9BTC8,tuna_retrained,context_background,U,0.4018901890189019
EGFR,Q14694,tuna_retrained,context_background,U,0.763126312631263
EGFR,Q96F86,tuna_retrained,context_background,U,0.7082208220822083
EGFR,Q9NP61,tuna_retrained,context_background,U,0.569006900690069
EGFR,Q9NTJ3,tuna_retrained,context_background,U,0.283978397839784
EGFR,Q8N145,tuna_retrained,context_background,U,0.385088508850885
EGFR,Q9UEY8,tuna_retrained,context_background,U,0.6200120012001201
EGFR,Q8ND83,tuna_retrained,context_background,U,0.7445244524452445
EGFR,Q8NEL9,tuna_retrained,context_background,U,0.6026102610261026
EGFR,Q6XQN6,tuna_retrained,context_background,U,0.722022202220222
EGFR,Q03112,tuna_retrained,context_background,U,0.5915091509150915
EGFR,P47974,tuna_retrained,context_background,U,0.6011101110111011
EGFR,P48147,tuna_retrained,context_background,U,0.49219921992199217
EGFR,Q13490,tuna_retrained,context_background,U,0.7874287428742874
EGFR,Q9NPF5,tuna_retrained,context_background,U,0.6359135913591358
EGFR,Q05086,tuna_retrained,context_background,U,0.7496249624962495
EGFR,O75146,tuna_retrained,context_background,U,0.46039603960396036
EGFR,Q9H3S7,tuna_retrained,context_background,U,0.523102310231023
EGFR,O43299,tuna_retrained,context_background,U,0.6176117611761177
EGFR,Q9C000,tuna_retrained,context_background,U,0.4972997299729972
EGFR,Q9UFE4,tuna_retrained,context_background,U,0.3052805280528053
EGFR,Q9BYV9,tuna_retrained,context_background,U,0.6314131413141314
EGFR,Q8IUZ0,tuna_retrained,context_background,U,0.22907290729072907
EGFR,P13798,tuna_retrained,context_background,U,0.21017101710171018
EGFR,Q5T6F2,tuna_retrained,context_background,U,0.7796279627962797
EGFR,Q86WN1,tuna_retrained,context_background,U,0.5237023702370238
EGFR,Q9UF56,tuna_retrained,context_background,U,0.3553855385538554
EGFR,P32298,tuna_retrained,context_background,U,0.44089408940894087
EGFR,Q8IYY4,tuna_retrained,context_background,U,0.5933093309330933
EGFR,Q9NRJ4,tuna_retrained,context_background,U,0.49579957995799584
EGFR,Q8TAF3,tuna_retrained,context_background,U,0.3655865586558656
EGFR,Q15477,tuna_retrained,context_background,U,0.3412841284128412
EGFR,Q14168,tuna_retrained,context_background,U,0.41389138913891393
EGFR,Q9BRS8,tuna_retrained,context_background,U,0.4975997599759975
EGFR,Q16515,tuna_retrained,context_background,U,0.23387338733873386
EGFR,Q8TEK3,tuna_retrained,context_background,U,0.5666066606660666
EGFR,P58400,tuna_retrained,context_background,U,0.1978697869786979
EGFR,P20794,tuna_retrained,context_background,U,0.6197119711971197
EGFR,Q9HCM1,tuna_retrained,context_background,U,0.8495349534953494
EGFR,P43630,tuna_retrained,context_background,U,0.40669066906690676
EGFR,Q5U651,tuna_retrained,context_background,U,0.5651065106510651
EGFR,Q8TCS8,tuna_retrained,context_background,U,0.30438043804380444
EGFR,Q9HAQ2,tuna_retrained,context_background,U,0.4072907290729073
EGFR,Q96CN9,tuna_retrained,context_background,U,0.7484248424842483
EGFR,O14901,tuna_retrained,context_background,U,0.35028502850285026
EGFR,O75084,tuna_retrained,context_background,U,0.2851785178517852
EGFR,P16662,tuna_retrained,context_background,U,0.25067506750675067
EGFR,Q8IW41,tuna_retrained,context_background,U,0.6293129312931293
EGFR,Q9BVL4,tuna_retrained,context_background,U,0.49099909990999097
EGFR,O75038,tuna_retrained,context_background,U,0.5306030603060307
EGFR,Q8WV83,tuna_retrained,context_background,U,0.2356735673567357
EGFR,P14784,tuna_retrained,context_background,U,0.3091809180918092
EGFR,Q8N412,tuna_retrained,context_background,U,0.27677767776777684
EGFR,Q6P4F1,tuna_retrained,context_background,U,0.3373837383738374
EGFR,Q99593,tuna_retrained,context_background,U,0.48319831983198314
EGFR,Q8IX12,tuna_retrained,context_background,U,0.47119711971197115
EGFR,Q9NY59,tuna_retrained,context_background,U,0.36408640864086406
EGFR,P50993,tuna_retrained,context_background,U,0.4345934593459346
EGFR,Q9UGK8,tuna_retrained,context_background,U,0.4435943594359436
EGFR,Q9BYT8,tuna_retrained,context_background,U,0.40669066906690665
EGFR,Q8N9V3,tuna_retrained,context_background,U,0.635013501350135
EGFR,Q5MY95,tuna_retrained,context_background,U,0.22997299729972998
EGFR,P29371,tuna_retrained,context_background,U,0.23927392739273926
EGFR,Q9Y6M1,tuna_retrained,context_background,U,0.39288928892889285
EGFR,Q6NUI6,tuna_retrained,context_background,U,0.4375937593759376
EGFR,O95622,tuna_retrained,context_background,U,0.5114011401140115
EGFR,Q6ZRQ5,tuna_retrained,context_background,U,0.5822082208220821
EGFR,Q07092,tuna_retrained,context_background,U,0.2767776777677768
EGFR,P78414,tuna_retrained,context_background,U,0.5804080408040804
EGFR,Q9UPS8,tuna_retrained,context_background,U,0.4918991899189919
EGFR,Q96B70,tuna_retrained,context_background,U,0.48889888988898894
EGFR,P21554,tuna_retrained,context_background,U,0.2356735673567357
EGFR,A8MPP1,tuna_retrained,context_background,U,0.6341134113411342
EGFR,Q8NCT3,tuna_retrained,context_background,U,0.3325832583258326
EGFR,Q8N715,tuna_retrained,context_background,U,0.6683168316831682
EGFR,Q9NZ53,tuna_retrained,context_background,U,0.27077707770777076
EGFR,Q14746,tuna_retrained,context_background,U,0.7103210321032104
EGFR,Q96RD9,tuna_retrained,context_background,U,0.3727872787278727
EGFR,Q9NRH2,tuna_retrained,context_background,U,0.5804080408040805
EGFR,Q13203,tuna_retrained,context_background,U,0.262976297629763
EGFR,Q9HCI7,tuna_retrained,context_background,U,0.45769576957695757
EGFR,P21397,tuna_retrained,context_background,U,0.29447944794479447
EGFR,Q9UBN4,tuna_retrained,context_background,U,0.2806780678067807
EGFR,Q6MZP7,tuna_retrained,context_background,U,0.26297629762976305
EGFR,P62993,tuna_retrained,all_U,P,0.860826811157937
EGFR,P29353,tuna_retrained,all_U,P,0.7972105157535622
EGFR,P22681,tuna_retrained,all_U,P,0.38520971302428253
EGFR,Q13126,tuna_retrained,all_U,U,0.4287577764398957
EGFR,Q6PI97,tuna_retrained,all_U,U,0.3059401966686735
EGFR,P01178,tuna_retrained,all_U,U,0.4422034918723661
EGFR,Q93062,tuna_retrained,all_U,U,0.5557896849287579
EGFR,O14602,tuna_retrained,all_U,U,0.9657836644591612
EGFR,Q96CM3,tuna_retrained,all_U,U,0.5646197070038129
EGFR,P26373,tuna_retrained,all_U,U,0.21302428256070638
EGFR,P80217,tuna_retrained,all_U,U,0.6838250050170579
EGFR,Q9H853,tuna_retrained,all_U,U,0.5686333534015653
EGFR,Q9H790,tuna_retrained,all_U,U,0.5160545855910095
EGFR,Q01534,tuna_retrained,all_U,U,0.3900260887015854
EGFR,Q7RTN6,tuna_retrained,all_U,U,0.684828416616496
EGFR,Q9H0I2,tuna_retrained,all_U,U,0.9537427252659043
EGFR,Q9UHW5,tuna_retrained,all_U,U,0.6611479028697572
EGFR,Q9NPC6,tuna_retrained,all_U,U,0.662753361428858
EGFR,Q92844,tuna_retrained,all_U,U,0.5168573148705599
EGFR,Q5JUK2,tuna_retrained,all_U,U,0.3571141882400161
EGFR,Q8TDC0,tuna_retrained,all_U,U,0.7065021071643588
EGFR,Q16629,tuna_retrained,all_U,U,0.4849488260084287
EGFR,Q56P03,tuna_retrained,all_U,U,0.22707204495283964
EGFR,Q9NZ72,tuna_retrained,all_U,U,0.6294400963275135
EGFR,P11233,tuna_retrained,all_U,U,0.3607264699979932
EGFR,P03950,tuna_retrained,all_U,U,0.3621312462372065
EGFR,Q16774,tuna_retrained,all_U,U,0.3821994782259683
EGFR,Q9BY77,tuna_retrained,all_U,U,0.6629540437487458
EGFR,Q16644,tuna_retrained,all_U,U,0.7231587397150311
EGFR,P51808,tuna_retrained,all_U,U,0.8210917118201887
EGFR,Q9NQ48,tuna_retrained,all_U,U,0.5897049969897652
EGFR,P40394,tuna_retrained,all_U,U,0.6639574553481838
EGFR,Q9BYN0,tuna_retrained,all_U,U,0.7608870158539034
EGFR,Q96P53,tuna_retrained,all_U,U,0.4492273730684327
EGFR,P46952,tuna_retrained,all_U,U,0.3958458759783262
EGFR,Q96M95,tuna_retrained,all_U,U,0.21844270519767203
EGFR,P21673,tuna_retrained,all_U,U,0.936484045755569
EGFR,O00628,tuna_retrained,all_U,U,0.7711218141681718
EGFR,P61289,tuna_retrained,all_U,U,0.9545454545454544
EGFR,Q5BN46,tuna_retrained,all_U,U,0.5716435881998796
EGFR,Q9H977,tuna_retrained,all_U,U,0.62382099137066
EGFR,P14324,tuna_retrained,all_U,U,0.40066225165562924
EGFR,Q7L5Y9,tuna_retrained,all_U,U,0.537326911499097
EGFR,P13693,tuna_retrained,all_U,U,0.5036122817579771
EGFR,Q9P000,tuna_retrained,all_U,U,0.4827413204896649
EGFR,Q5JVS0,tuna_retrained,all_U,U,0.5848886213124623
EGFR,Q04828,tuna_retrained,all_U,U,0.36754966887417223
EGFR,Q99623,tuna_retrained,all_U,U,0.27182420228777837
EGFR,P0CG29,tuna_retrained,all_U,U,0.5321091711820188
EGFR,Q9UKT5,tuna_retrained,all_U,U,0.38701585390327115
EGFR,P51151,tuna_retrained,all_U,U,0.6043548063415614
EGFR,Q9NZH7,tuna_retrained,all_U,U,0.6619506321493076
EGFR,P38919,tuna_retrained,all_U,U,0.5210716435881999
EGFR,Q6URK8,tuna_retrained,all_U,U,0.6111780052177402
EGFR,Q9Y314,tuna_retrained,all_U,U,0.8536022476419828
EGFR,P67870,tuna_retrained,all_U,U,0.7743327312863737
EGFR,O43402,tuna_retrained,all_U,U,0.6055589002608871
EGFR,Q9Y3R4,tuna_retrained,all_U,U,0.23951434878587197
EGFR,Q8NDZ4,tuna_retrained,all_U,U,0.4279550471603452
EGFR,Q9BQR3,tuna_retrained,all_U,U,0.2922937989163155
EGFR,P21754,tuna_retrained,all_U,U,0.3500903070439494
EGFR,P52907,tuna_retrained,all_U,U,0.740016054585591
EGFR,Q9P0I2,tuna_retrained,all_U,U,0.35229781256271325
EGFR,Q96P69,tuna_retrained,all_U,U,0.5949227373068433
EGFR,Q8TC29,tuna_retrained,all_U,U,0.6882400160545855
EGFR,A6NI15,tuna_retrained,all_U,U,0.7897852699177204
EGFR,Q9H609,tuna_retrained,all_U,U,0.4821392735300021
EGFR,Q9NS71,tuna_retrained,all_U,U,0.32139273530002005
EGFR,A0A075B6I1,tuna_retrained,all_U,U,0.3848083483845073
EGFR,O00574,tuna_retrained,all_U,U,0.3219947822596829
EGFR,Q9BYQ0,tuna_retrained,all_U,U,0.8612281757977122
EGFR,Q6P587,tuna_retrained,all_U,U,0.22827613887216539
EGFR,Q96MW1,tuna_retrained,all_U,U,0.40848886213124624
EGFR,P01920,tuna_retrained,all_U,U,0.26399759181216137
EGFR,O75629,tuna_retrained,all_U,U,0.5114388922335943
EGFR,Q8NBL1,tuna_retrained,all_U,U,0.36453943407585787
EGFR,Q93091,tuna_retrained,all_U,U,0.45384306642584793
EGFR,P48051,tuna_retrained,all_U,U,0.49979931768011243
EGFR,Q30154,tuna_retrained,all_U,U,0.2631948625326109
EGFR,O43916,tuna_retrained,all_U,U,0.2541641581376681
EGFR,F5GYI3,tuna_retrained,all_U,U,0.4835440497692154
EGFR,O96019,tuna_retrained,all_U,U,0.5581978727674093
EGFR,A8MXT2,tuna_retrained,all_U,U,0.6699779249448125
EGFR,P80365,tuna_retrained,all_U,U,0.4813365442504516
EGFR,P12235,tuna_retrained,all_U,U,0.2385109371864339
EGFR,O00141,tuna_retrained,all_U,U,0.47531607465382303
EGFR,A0PK05,tuna_retrained,all_U,U,0.3890226771021473
EGFR,Q9H903,tuna_retrained,all_U,U,0.2403170780654224
EGFR,Q08495,tuna_retrained,all_U,U,0.22406181015452534
EGFR,P43897,tuna_retrained,all_U,U,0.4995986353602248
EGFR,Q14714,tuna_retrained,all_U,U,0.29630744531406783
EGFR,P07766,tuna_retrained,all_U,U,0.4747140276941602
EGFR,P19075,tuna_retrained,all_U,U,0.2389123018262091
EGFR,Q8IU85,tuna_retrained,all_U,U,0.5963275135460566
EGFR,Q13351,tuna_retrained,all_U,U,0.5527794501304435
EGFR,Q5VXJ0,tuna_retrained,all_U,U,0.2824603652418222
EGFR,Q9P2A4,tuna_retrained,all_U,U,0.5100341159943809
EGFR,Q96EF6,tuna_retrained,all_U,U,0.47190447521573353
EGFR,A0A1B0GTY4,tuna_retrained,all_U,U,0.30212723259080876
EGFR,Q96T59,tuna_retrained,all_U,U,0.3745735500702388
EGFR,Q8N954,tuna_retrained,all_U,U,0.35671282360024076
EGFR,B5MCN3,tuna_retrained,all_U,U,0.6794099939795304
EGFR,O75690,tuna_retrained,all_U,U,0.9756170981336546
EGFR,Q96A70,tuna_retrained,all_U,U,0.46447922937989167
EGFR,O75952,tuna_retrained,all_U,U,0.4468191852297813
EGFR,Q96M63,tuna_retrained,all_U,U,0.21784065823800922
EGFR,Q8WXI4,tuna_retrained,all_U,U,0.5585992374071845
EGFR,Q6GMV2,tuna_retrained,all_U,U,0.302528597230584
EGFR,P23490,tuna_retrained,all_U,U,0.9587597832630944
EGFR,Q8WZ19,tuna_retrained,all_U,U,0.4686935580975316
EGFR,Q9BYD9,tuna_retrained,all_U,U,0.6440899056793096
EGFR,P55210,tuna_retrained,all_U,U,0.6892434276540237
EGFR,Q658Y4,tuna_retrained,all_U,U,0.5238811960666265
EGFR,O60687,tuna_retrained,all_U,U,0.6214128035320089
EGFR,Q969K3,tuna_retrained,all_U,U,0.9294601645595023
EGFR,Q9NPI6,tuna_retrained,all_U,U,0.386012442303833
EGFR,O43156,tuna_retrained,all_U,U,0.6063616295404376
EGFR,Q9Y4K3,tuna_retrained,all_U,U,0.8008227975115393
EGFR,O94874,tuna_retrained,all_U,U,0.5686333534015654
EGFR,Q14790,tuna_retrained,all_U,U,0.4865542845675295
EGFR,Q96MB7,tuna_retrained,all_U,U,0.6230182620911099
EGFR,Q5VX52,tuna_retrained,all_U,U,0.33764800321091715
EGFR,Q9HB90,tuna_retrained,all_U,U,0.6703792895845876
EGFR,Q6P1Q9,tuna_retrained,all_U,U,0.23810957254665865
EGFR,Q86T24,tuna_retrained,all_U,U,0.3059401966686735
EGFR,Q15349,tuna_retrained,all_U,U,0.42073048364439086
EGFR,Q9UBF8,tuna_retrained,all_U,U,0.5858920329119004
EGFR,Q96JD6,tuna_retrained,all_U,U,0.34908689544451127
EGFR,P11801,tuna_retrained,all_U,U,0.4923740718442705
EGFR,P48059,tuna_retrained,all_U,U,0.8696568332329921
EGFR,P08319,tuna_retrained,all_U,U,0.613385510736504
EGFR,Q9UNH6,tuna_retrained,all_U,U,0.7574754164158137
EGFR,A2RUB6,tuna_retrained,all_U,U,0.515251856311459
EGFR,Q13895,tuna_retrained,all_U,U,0.5489664860525788
EGFR,Q6TDU7,tuna_retrained,all_U,U,0.4145093317278748
EGFR,Q9NWV8,tuna_retrained,all_U,U,0.5074252458358419
EGFR,Q9C029,tuna_retrained,all_U,U,0.9156130844872566
EGFR,A6NI79,tuna_retrained,all_U,U,0.6553281155930163
EGFR,Q13838,tuna_retrained,all_U,U,0.6342564720048164
EGFR,Q8IUX7,tuna_retrained,all_U,U,0.494180212723259
EGFR,Q7L523,tuna_retrained,all_U,U,0.43237005819787283
EGFR,Q9UHJ6,tuna_retrained,all_U,U,0.295705398354405
EGFR,Q15366,tuna_retrained,all_U,U,0.6458960465582981
EGFR,P23381,tuna_retrained,all_U,U,0.44280553883202883
EGFR,Q8NE63,tuna_retrained,all_U,U,0.420730483644391
EGFR,Q9NP79,tuna_retrained,all_U,U,0.4082881798113586
EGFR,P53618,tuna_retrained,all_U,U,0.6206100742524583
EGFR,Q6ZU15,tuna_retrained,all_U,U,0.3908288179811359
EGFR,Q8TEH3,tuna_retrained,all_U,U,0.4297611880393337
EGFR,P53350,tuna_retrained,all_U,U,0.6828215934176199
EGFR,Q13283,tuna_retrained,all_U,U,0.3286172988159743
EGFR,Q8WY54,tuna_retrained,all_U,U,0.6001404776239213
EGFR,O15083,tuna_retrained,all_U,U,0.3926349588601244
EGFR,P25101,tuna_retrained,all_U,U,0.26018462773429657
EGFR,A6NNT2,tuna_retrained,all_U,U,0.531507124222356
EGFR,Q9H4K7,tuna_retrained,all_U,U,0.5481637567730284
EGFR,Q8NFT6,tuna_retrained,all_U,U,0.2842665061208107
EGFR,P10253,tuna_retrained,all_U,U,0.2965081276339554
EGFR,Q6NXG1,tuna_retrained,all_U,U,0.47812562713224965
EGFR,Q9UJX2,tuna_retrained,all_U,U,0.9613686534216336
EGFR,Q15027,tuna_retrained,all_U,U,0.371362632952037
EGFR,Q9UK23,tuna_retrained,all_U,U,0.30292996187035925
EGFR,Q9NSD5,tuna_retrained,all_U,U,0.27985149508328316
EGFR,P57058,tuna_retrained,all_U,U,0.4472205498695565
EGFR,Q6ZN84,tuna_retrained,all_U,U,0.2802528597230584
EGFR,Q8TB03,tuna_retrained,all_U,U,0.6613485851896448
EGFR,Q9P2M4,tuna_retrained,all_U,U,0.5754565522777443
EGFR,Q6ZWT7,tuna_retrained,all_U,U,0.40206702789484244
EGFR,Q9Y5K3,tuna_retrained,all_U,U,0.6135861930563918
EGFR,Q9NZU5,tuna_retrained,all_U,U,0.7422235601043549
EGFR,Q15019,tuna_retrained,all_U,U,0.41069636765001005
EGFR,O75467,tuna_retrained,all_U,U,0.5501705799719044
EGFR,Q5H9T9,tuna_retrained,all_U,U,0.45805739514348787
EGFR,A8MW95,tuna_retrained,all_U,U,0.5008027292795506
EGFR,Q6BEB4,tuna_retrained,all_U,U,0.2593818984547462
EGFR,Q9NXE8,tuna_retrained,all_U,U,0.28787878787878785
EGFR,Q9P2F5,tuna_retrained,all_U,U,0.4725065221753963
EGFR,Q7RTR2,tuna_retrained,all_U,U,0.37979129038731685
EGFR,O60861,tuna_retrained,all_U,U,0.5453542042946016
EGFR,Q2MV58,tuna_retrained,all_U,U,0.5258880192655028
EGFR,Q86XL3,tuna_retrained,all_U,U,0.49237407184427046
EGFR,Q14563,tuna_retrained,all_U,U,0.2910897049969897
EGFR,Q9BWE0,tuna_retrained,all_U,U,0.6023479831426852
EGFR,Q9BRD0,tuna_retrained,all_U,U,0.40226771021473007
