U_stratum,anchor_positive_uniprot,class,development_exposed_positive,homomeric,low_plausibility_evidence_tier,original_tuna_prior_pair,panel_row,partner_gene,partner_sequence_length,partner_sequence_sha256,partner_uniprot,prior_train_development_pair,query_gene,query_sequence_length,query_sequence_sha256,query_uniprot,target_cohort,training_exposed_positive,ipin_baseline_score,ipin_optimized_score,tuna_original_score,tuna_retrained_seed20260803_score,tuna_retrained_seed20260817_score,tuna_retrained_seed20260831_score,tuna_retrained_score,ipin_baseline_rank,ipin_optimized_rank,tuna_retrained_rank,tuna_original_rank
context,Q9BX63,U,False,False,,False,234,EZH2,746,4c4d28512cf712104d0b7374cb68ae9d3cf5d4f5d7e81c617fb0ad49332165f7,Q15910,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.0302984118461609,-1.0297807455062866,0.5513691306114197,-7.605127811431885,-10.138556480407715,-8.316017150878906,-8.686567147572836,43.0,86.0,282.0,66.0
context,Q9BX63,U,False,False,,False,235,FBXL19,694,207e7ac1bf9cb7c57c94299c4b051ccc1885e96768d53501bd390bcfb6d87a91,Q6PCT2,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.8138575553894043,-2.5699102878570557,0.45078590512275696,-10.091222763061523,-8.264684677124023,-9.818061828613281,-9.39132308959961,338.0,302.0,341.0,162.0
context,Q9BX63,U,False,False,,False,236,ZNF263,683,c4f71ba247d1fe9df603bb874474ca3813c8618a8b538ab932d9d5b2a5ac2491,O14978,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.1516428391138713,-0.5381490687529246,0.585736870765686,-5.151274681091309,-5.182779312133789,-6.372499942779541,-5.568851312001546,61.0,37.0,24.0,34.0
context,Q9BX63,U,False,False,,False,237,FGD2,655,3eb82387ef1e43ed5cbd1255434c028d2a8ff3951be3e1d2718f49650b96d98a,Q7Z6J4,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.8302418390909831,-1.770504077275594,0.3321228325366974,-9.27814769744873,-12.502452850341797,-8.785489082336426,-10.18869654337565,166.0,186.0,397.0,273.0
context,Q9BX63,U,False,False,,False,238,USP26,913,32b32f3e4957bbabbed8ff687d28575f0a4c378159a94d24fb8e503ebd2e624c,Q9BXU7,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.0277102986971538,-0.050602356592814125,0.6677559614181519,-3.9034194946289062,-7.240691661834717,-10.199007987976074,-7.1143730481465655,42.0,17.0,120.0,3.0
context,Q9BX63,U,False,False,,False,239,TPX2,747,d07722a95e38b3a5df0e01311cb4f97ec309d88e7d9f1eaba11f45263557c1e9,Q9ULW0,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,0.4834195673465729,-0.1024002234141032,0.5574344992637634,-5.267027378082275,-6.102488994598389,-6.501387119293213,-5.956967830657959,3.0,19.0,43.0,60.0
context,Q9BX63,U,False,False,,False,240,ZNF341,854,5e724a57b7a8b82a709c5d61e51a6571fe698867ab4654baf1dd614b6af8ed9c,Q9BYN7,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.8733612696329753,-0.901281495889028,0.525908350944519,-6.065592288970947,-7.626538276672363,-7.30886697769165,-7.000332514444987,170.0,70.0,114.0,90.0
context,Q9BX63,U,False,False,,False,241,RFX4,735,36f48ad1b616ba639de1ec566beaf8eb81ba8908ff33b3c288c5326216253f26,Q33E94,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.9778887430826824,-1.8063854376475017,0.4210200905799866,-5.945754051208496,-6.381947994232178,-7.947018623352051,-6.758240222930908,185.0,191.0,97.0,186.0
context,Q9BX63,U,False,False,,False,242,RNF169,708,aeb569dd2a52460e150e390cabd127052c98dbbf1a0bf62a3f4a38fe7164bcb2,Q8NCN4,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.267736832300822,-1.1328493158022563,0.5835074186325073,-6.017665386199951,-5.859633922576904,-6.627254962921143,-6.168184757232666,72.0,99.0,58.0,37.0
context,Q9BX63,U,False,False,,False,243,CTNNA1,906,3f02d1069dd454f464710c51fdb466fee0477c628bfb5c4b58c133c2ff79bc42,P35221,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.1897406975428264,-0.9408729275067648,0.33974114060401917,-6.9243388175964355,-6.440535545349121,-7.288547039031982,-6.88447380065918,64.0,76.0,106.0,270.0
context,Q9BX63,U,False,False,,False,244,DNMT3A,912,52ea10c47364c98bc0b066941229148e42ad779b70b1b8569855db412b95cacd,Q9Y6K1,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.108033279577891,-0.1532500038544337,0.5982332229614258,-7.9761223793029785,-9.718998908996582,-9.309989929199219,-9.00170373916626,57.0,21.0,306.0,18.0
context,Q9BX63,U,False,False,,False,245,MN1,1320,ed9070dfffbddc30f1251633b05d04818cfd2b45637cdcaa4fef5a3e0779b0a4,Q10571,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-4.182687600453694,-3.4364203612009683,0.49161022901535034,-6.257646083831787,-10.204944610595703,-6.921391010284424,-7.794660568237305,450.0,398.0,198.0,120.0
context,Q9BX63,U,False,False,,False,246,MED14,1454,596765fff18512a360c0e2fc162badfc7eec89033101904fda493baff370a428,O60244,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.408515453338623,-0.12429829438527425,0.45504850149154663,-4.72651481628418,-8.819211959838867,-6.3151750564575195,-6.6203006108601885,90.0,20.0,88.0,153.0
context,Q9BX63,U,False,False,,False,247,WWP1,922,5d0e87795479c968942a4daa8e1f2b04ee8efb6f26487aee257eb4d04512b1e3,Q9H0M0,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-0.7191290458043417,-1.1005118290583293,0.33490437269210815,-6.5531697273254395,-9.50206184387207,-7.128290176391602,-7.727840582529704,22.0,94.0,192.0,271.0
context,Q9BX63,U,False,False,,False,248,DHX35,703,9d4cad0bf4f4eabb90175b300f455229fbe023fe452d61e5683cedf307f9f013,Q9H5Z1,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.796246846516927,-2.259144147237142,0.533890426158905,-6.343852519989014,-9.153375625610352,-8.898390769958496,-8.131872971852621,157.0,254.0,232.0,79.0
context,Q9BX63,U,False,False,,False,249,RBM12,932,9d753b4d0a2e9fa0ad7ac41e04eefb67e8032acc59fc2da3abf7fb23f80fad26,Q9NTZ6,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.2916366259256997,-1.7016638318697612,0.36946573853492737,-9.308438301086426,-9.496550559997559,-9.439157485961914,-9.414715449015299,232.0,177.0,346.0,238.0
context,Q9BX63,U,False,False,,False,250,NAT10,1025,db5e44627aab2c073fc65040dc4139c336ba04e5db1739e7996335cf86955809,Q9H0A0,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.7274486223856607,-2.8309342861175537,0.560728907585144,-8.256173133850098,-7.2606706619262695,-9.372221946716309,-8.296355247497559,321.0,334.0,248.0,59.0
context,Q9BX63,U,False,False,,False,251,ROCK2,1388,2674aa9015e37da743be74d67bce80b3cb35df6161e9182af9b87d25cb645d52,O75116,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,0.18559286495049795,-0.21854209899902344,0.4367808699607849,-6.654642581939697,-8.181903839111328,-7.557575702667236,-7.464707374572754,5.0,23.0,161.0,172.0
context,Q9BX63,U,False,False,,False,252,PLCB1,1216,ef03e09af362befb0880ceaf2719103f301dd0ce64b4fc386dd97fdb0d9c2910,Q9NQ66,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.086736798286438,-1.8200489282608032,0.3149992525577545,-8.395631790161133,-9.580793380737305,-7.119564056396484,-8.36532974243164,201.0,194.0,252.0,287.0
context,Q9BX63,U,False,False,,False,253,AGTPBP1,1226,2779c5851568587e433899691e0827a11f5141561fe3bc22077807d529326b26,Q9UPW5,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.2864580154418945,-0.3606129089991252,0.5475050806999207,-6.721877098083496,-7.5513224601745605,-5.781847953796387,-6.685015837351481,73.0,28.0,94.0,72.0
background,Q9BX63,U,False,False,,False,254,MLH3,1453,0a12dcb0a03eca75b1add9649e94770af66ed8fd0cd2cc6db6ab588fe052c9b1,Q9UHC1,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.5251603523890178,-0.9267071882883707,0.5948341488838196,-6.868027210235596,-5.4477763175964355,-4.1280598640441895,-5.481287797292073,113.0,74.0,23.0,22.0
background,Q9BX63,U,False,False,,False,255,ZNF534,674,6b0af57fd418220a3ae355508e3b24cebcd2df94ad1e7e77609646a523ca49e8,Q76KX8,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-0.052775529523690544,-1.402057449022929,0.578031063079834,-4.827933311462402,-4.748171329498291,-3.1157066822052,-4.230603774388631,7.0,129.0,5.0,44.0
background,Q9BX63,U,False,False,,False,256,SFI1,1242,e3d8ad05209c14fbf8b3dc93689555b411ed1487212aa2a4bb4b4288bbb33d64,A8K8P3,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.0719635089238486,-1.910617510477702,0.5233331918716431,-6.543933391571045,-7.348260402679443,-5.896600246429443,-6.596264680226644,199.0,213.0,84.0,92.0
background,Q9BX63,U,False,False,,False,257,CTTNBP2NL,639,ebc3f1b2b1a534cbb4355f6cbc408a527dd8cfa3232429d6a34e8249c2720aa7,Q9P2B4,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.3726219336191814,-0.7135828187068304,0.5776020288467407,-7.014995098114014,-6.45235013961792,-5.568333625793457,-6.345226287841797,82.0,53.0,64.0,45.0
background,Q9BX63,U,False,False,,False,258,PRKCQ,706,b660eba59ba780ead0e00597a62e12de788de08b05945f57b4a395943b46a036,Q04759,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.3862841924031575,-0.4361381232738495,0.28898945450782776,-5.94828462600708,-9.52677059173584,-7.486720085144043,-7.653925100962321,86.0,32.0,179.0,311.0
background,Q9BX63,U,False,False,,False,259,IREB2,963,cd6585b350bad3e1acf73051a0b44ee9cf643b3ad18a7d9d30b591b96297f3d4,P48200,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.4020289580027263,-2.156009793281555,0.39330607652664185,-8.40813159942627,-8.63915729522705,-7.119926452636719,-8.05573844909668,89.0,236.0,220.0,207.0
background,Q9BX63,U,False,False,,False,260,RNF216,866,dea9b3a78cd6494da8ec292faabeaa7ceabfa80156ad0aad733025537e42279e,Q9NWF9,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.0720422466595967,-1.4864600499471028,0.4273303747177124,-5.532482624053955,-7.750276565551758,-4.600478649139404,-5.961079279581706,49.0,141.0,44.0,178.0
background,Q9BX63,U,False,False,,False,261,ZNF568,644,69298bc35c36028f4f426a92ee989b2193c83c0e97942f45ebf4dd3a3ce2c889,Q3ZCX4,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.2821362813313804,-3.191527843475342,0.582541823387146,-6.997328758239746,-6.469479084014893,-4.700934886932373,-6.055914243062337,230.0,374.0,46.0,38.0
background,Q9BX63,U,False,False,,False,262,LTBP1,1721,252033e26f178f1869d658414e03cc94f58a0a4e907d625af681d473de6b3244,Q14766,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.4974857171376548,-2.5135064919789634,0.22751270234584808,-6.733331680297852,-9.345209121704102,-8.497727394104004,-8.192089398701986,280.0,295.0,235.0,380.0
background,Q9BX63,U,False,False,,False,263,VWA5B2,1242,063e83bd9706b4077ab35464575a631c850de75cc47fa77e2277598a414cb67f,Q8N398,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.4623607794443765,-1.8424872159957886,0.31462690234184265,-8.708667755126953,-9.59382152557373,-7.63251256942749,-8.64500061670939,272.0,200.0,279.0,289.0
background,Q9BX63,U,False,False,,False,264,EFHB,833,c5b477f29ce2f7c8a4f6f2600f09e07541d9da6d4b8b3a5c88c52f1c6fad74fa,Q8N7U6,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.0393754641215005,-1.8193989992141724,0.4816618859767914,-7.44125509262085,-7.262520790100098,-6.585262775421143,-7.096346219380696,195.0,193.0,119.0,131.0
background,Q9BX63,U,False,False,,False,265,ATP8A2,1188,93dcf69a6cda714c519792f978c7824e8f7aca5a0cb52c0703a2c2619e9ad90b,Q9NTI2,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.705675760904948,-2.601931651433309,0.20290891826152802,-7.877081394195557,-7.500282287597656,-9.452977180480957,-8.276780287424723,140.0,307.0,247.0,402.0
background,Q9BX63,U,False,False,,False,266,CCDC30,783,0940fb7520282124fe5f7c085b323421f67f60e6f690741580132322c239e271,Q5VVM6,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,0.5574378867944082,1.6192636092503865,0.6769847869873047,-4.500664710998535,-6.238515377044678,-3.8969790935516357,-4.878719727198283,2.0,1.0,14.0,2.0
background,Q9BX63,U,False,False,,False,267,PTCHD3,954,dfca6324da53e78528bbc7ea45df3d7ce5534df90e87552eade893008d5e810c,Q3KNS1,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-3.4992422262827554,-4.026118914286296,0.17405398190021515,-11.559514045715332,-11.019327163696289,-11.64062786102295,-11.406489690144857,407.0,434.0,450.0,432.0
background,Q9BX63,U,False,False,,False,268,PARP1,1014,0ca26b54f0c45d0135ce37c885e5d97403dfe1e0e8b7752d3773a6b8966fa1a9,P09874,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.1711965799331665,-0.6428873141606649,0.4511755108833313,-6.576044082641602,-5.762844085693359,-8.35147476196289,-6.896787643432617,62.0,46.0,110.0,161.0
background,Q9BX63,U,False,False,,False,269,PSD,1024,68be0f38f8f03ea6d14a28a06b5a162c1abed76bd17b4377f94095075f65c4f6,A5PKW4,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-3.4519434769948325,-2.826826016108195,0.3726837933063507,-7.757274150848389,-11.408080101013184,-7.957881450653076,-9.041078567504883,401.0,332.0,309.0,232.0
background,Q9BX63,U,False,False,,False,270,EPB41L3,1087,76b747d935e10dd36f702957e2eaa92f661ef91d39a16bfeb24423491cab20bd,Q9Y2J2,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.3713372548421225,-2.393456300099691,0.30816733837127686,-7.650478363037109,-9.23872184753418,-7.445272922515869,-8.111491044362387,248.0,269.0,226.0,295.0
background,Q9BX63,U,False,False,,False,271,SMARCA4,1647,93a32e58eb0310a18ce3069c4e0112de0472db029109a28b0254988aca1f7ca6,P51532,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.740962068239848,-1.053743342558543,0.3831758499145508,-7.465841293334961,-7.820556640625,-7.718352794647217,-7.6682502428690595,146.0,87.0,181.0,215.0
background,Q9BX63,U,False,False,,False,272,LRRC32,662,2a2ba2ac0709034ea515dc8b177ea877da401496e697cca39edc64cba24c03b1,Q14392,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-3.9712769190470376,-2.750641345977783,0.4346156120300293,-9.776345252990723,-8.438530921936035,-7.554093837738037,-8.589656670888266,439.0,327.0,274.0,173.0
background,Q9BX63,U,False,False,,False,273,FGD6,1430,66fb056fbd41f5abf0d03f4cdda82bb9e9d04cef1f47067b6364176c477b030e,Q6ZV73,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.4102267026901245,-1.0890207886695862,0.44843998551368713,-6.149206161499023,-6.972904205322266,-6.232173919677734,-6.451428095499675,91.0,91.0,73.0,165.0
background,Q9BX63,U,False,False,,False,274,TNNI3K,835,762742da35b77dd86d21cfa5e00c0aaa0cfc5d94b1640f37d93609c86820d912,Q59H18,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.0642769734064739,-1.7580243746439617,0.38812559843063354,-3.2909905910491943,-11.627065658569336,-7.203359127044678,-7.373805125554402,48.0,185.0,148.0,210.0
background,Q9BX63,U,False,False,,False,275,ZBTB47,747,8b6e1d388f59a163750cb015fe70d01412b4b4080dd9a78675e0c114d8e1c243,Q9UFB7,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.74806014696757,-1.5441619952519734,0.48342499136924744,-7.07114839553833,-6.853623390197754,-4.540714263916016,-6.1551620165507,149.0,149.0,54.0,129.0
background,Q9BX63,U,False,False,,False,276,HGF,728,6b792f9f0f9499b4fd5f139e373266d8937f5ebb0da7814b0700fdac917414c6,P14210,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.7791027228037515,-3.314561367034912,0.23713910579681396,-9.384185791015625,-8.993486404418945,-12.754112243652344,-10.377261479695639,331.0,386.0,415.0,365.0
background,Q9BX63,U,False,False,,False,277,CACNA1E,2313,b0623d1a82065dc98ca8c74682e6c721696a9c94038c25b7396036116d4cc444,Q15878,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.578716278076172,-3.8461732069651284,0.16206344962120056,-10.42197036743164,-10.124079704284668,-10.351097106933594,-10.299049059549967,300.0,425.0,407.0,445.0
background,Q9BX63,U,False,False,,False,278,ITGA10,1167,99e8ba3957225436457038ded186b77e44aa3e644c7423d2c09fdb06a967d3aa,O75578,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-4.1297407150268555,-3.7655956745147705,0.17697331309318542,-7.094883918762207,-9.077690124511719,-8.89228343963623,-8.354952494303385,447.0,420.0,251.0,429.0
background,Q9BX63,U,False,False,,False,279,NIBAN2,746,2f8a913b6b4a98135f15da5d35133a54cad272fd1c029ff6f314e620123fced8,Q96TA1,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.354211171468099,-1.8487672805786133,0.285174697637558,-7.965461730957031,-9.725257873535156,-4.289788246154785,-7.326835950215657,243.0,202.0,144.0,316.0
background,Q9BX63,U,False,False,,False,280,RASAL3,1011,63a14cbc7edcfef669259ed4c31e084bded85c258e06369c9da151b4c3384356,Q86YV0,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.4156390031178794,-2.0133965810139975,0.41751545667648315,-7.143209934234619,-11.281265258789062,-7.456124782562256,-8.626866658528646,262.0,224.0,277.0,189.0
background,Q9BX63,U,False,False,,False,281,FGD4,766,7dabaaa31d60df9f4b73d18a1a6b8a5fba5a4612b8bb4a07a6feeafa62702e91,Q96M96,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.3830560843149822,-1.318894386291504,0.3095022737979889,-7.909967422485352,-10.027067184448242,-10.107486724853516,-9.34817377726237,84.0,119.0,338.0,293.0
background,Q9BX63,U,False,False,,False,282,HSPA4L,839,30295c8edc5071e9b5c913167c237bba714d5ead5b258e623e7e7bab3decf90c,O95757,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.2406422297159831,-0.9112528810898463,0.35587695240974426,-7.248728275299072,-8.516648292541504,-7.8080363273620605,-7.857804298400879,70.0,71.0,204.0,257.0
background,Q9BX63,U,False,False,,False,283,SRPRA,638,3717eee95c247835f27a109289d7eefa352234be87970eaa11fd3f09daa2c6eb,P08240,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.7713383038838704,-1.662522594134013,0.3589478135108948,-6.719956874847412,-6.235477924346924,-7.037935733795166,-6.664456844329834,154.0,166.0,93.0,250.0
background,Q9BX63,U,False,False,,False,284,TXNDC16,825,80e0353e9e430d6bb7edfb8e88a63d20a4e52430a621b827272a8efb1533dd54,Q9P2K2,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.157090743382772,-1.9649206002553303,0.20038096606731415,-9.629939079284668,-9.188332557678223,-8.941876411437988,-9.253382682800293,212.0,217.0,327.0,406.0
background,Q9BX63,U,False,False,,False,285,NCOA2,1464,873e4d8992906f338e9327452047a9bcc1098d2abd79347002ead3dd34e2fabd,Q15596,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.283323605855306,-1.682093620300293,0.44463497400283813,-6.777649879455566,-6.667605876922607,-5.8979268074035645,-6.447727521260579,231.0,171.0,71.0,167.0
background,Q9BX63,U,False,False,,False,286,SYMPK,1274,c789633dcae94f1348602f9e9fca0698ed3b6e053f82262f816006aeffa454eb,Q92797,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.1487015088399253,-1.061034878094991,0.45316803455352783,-8.916367530822754,-8.313485145568848,-6.9737091064453125,-8.067853927612305,211.0,90.0,221.0,156.0
background,Q9BX63,U,False,False,,False,287,MAGI1,1491,f935637e8522d4fb0cd0b64cfb64f48f8b3d74031faddc4a031006e2a2dae024,Q96QZ7,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.9268283446629841,-1.3636802236239116,0.2927485406398773,-8.87802505493164,-11.14450740814209,-7.826261043548584,-9.282931168874105,176.0,123.0,331.0,307.0
background,Q9BX63,U,False,False,,False,288,SCART1,1027,cf8ad16563de6d30f4c421c51caa61dd078d3b41895f846ca14d52860c08e6a5,Q4G0T1,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.8265886306762695,-2.404322067896525,0.21342048048973083,-11.060285568237305,-8.92790699005127,-10.288721084594727,-10.092304547627768,340.0,274.0,388.0,396.0
background,Q9BX63,U,False,False,,False,289,ANGEL1,670,43cf05fa630cf1874a5537427ed2497aee42490cc3b02f244fee45d322b76063,Q9UNK9,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.0901097853978476,-2.5210616985956826,0.39593422412872314,-6.284763336181641,-10.286020278930664,-7.3956379890441895,-7.988807201385498,202.0,297.0,215.0,203.0
background,Q9BX63,U,False,False,,False,290,ZNF609,1411,b54c964b395e34842c51fa29a23ca6b65551504f1c92ca600311d0cdb355f2d3,O15014,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.5268874168395996,-2.5414159297943115,0.5027061700820923,-7.221268653869629,-7.717658996582031,-6.8206610679626465,-7.2531962394714355,287.0,299.0,135.0,105.0
background,Q9BX63,U,False,False,,False,291,ZBTB48,688,56b015597901732c37b5cde6f7b18e6e7c8c6b7f8770b611536ecf9a851ae243,P10074,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.3397265275319417,-1.1513612667719524,0.520045816898346,-7.309859752655029,-5.642475128173828,-6.905823707580566,-6.619386196136475,78.0,103.0,87.0,95.0
background,Q9BX63,U,False,False,,False,292,PDE2A,941,ff29e54889434b99a973dfa4cf8631b9f46c18759527d7efbac1cef11a5d4c2a,O00408,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.8157143592834473,-0.8994035720825195,0.356932133436203,-6.060457706451416,-7.689333438873291,-8.904536247253418,-7.551442464192708,162.0,69.0,172.0,252.0
background,Q9BX63,U,False,False,,False,293,MAP4K5,846,a7eb891318c7b005cda821c06bad05258265ef15f81cf44f14afece0ba58b63e,Q9Y4K4,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.8061227798461914,-1.2717784841855366,0.2878304421901703,-9.822848320007324,-9.244943618774414,-8.447190284729004,-9.171660741170248,159.0,116.0,321.0,312.0
background,Q9BX63,U,False,False,,False,294,SIPA1L3,1781,e10e5d6971fa8f43e8a519b687c96ef9e192e1cd9fa73d3f4f66d286aaab5732,O60292,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-3.1896235942840576,-2.3924200534820557,0.40878531336784363,-8.100221633911133,-8.557666778564453,-7.1240410804748535,-7.9273098309834795,377.0,268.0,210.0,195.0
background,Q9BX63,U,False,False,,False,295,DHX58,678,c9e670cb8f8b21cc31b314f8bc5c1c4ae9f33ab34a99f5cdfeb490d4e4483e0b,Q96C10,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.2596065998077393,0.11180178324381511,0.5902209281921387,-7.111477375030518,-9.370479583740234,-7.641728401184082,-8.041228453318277,71.0,12.0,219.0,26.0
