target,query_uniprot,anchor_gene,anchor_uniprot,partner_gene,partner_uniprot,length,anchor_length,length_ratio,localization_class,annotation_quality,uniprot_experimental_location,hpa_supported_location,hpa_all_locations,hpa_high_confidence_locations,evidence_tier,reason,uniprot_location,uniprot_signal_peptide,HPA_Ensembl,HPA_gene,HPA_reliability,UniProt_URL,HPA_URL,sequence_sha256
KEAP1,Q14145,SQSTM1,Q13501,INHBA,P08476,426,440,0.9681818181818181,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:11279126}.,"SIGNAL 1..20; /evidence=""ECO:0000250""",,,,https://www.uniprot.org/uniprotkb/P08476/entry,,562562e7f9ae9e5c9484eeac2cf9b44ef429832c8e1e34d41086b86e91eef13e
KEAP1,Q14145,SQSTM1,Q13501,ACAA1,P09110,424,440,0.9636363636363636,peroxisomal,0,True,True,Peroxisomes,Peroxisomes,A_compartment_separation,Mature peroxisomal protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Peroxisome {ECO:0000269|PubMed:22057399, ECO:0000269|PubMed:25538232}. Note=Transported into peroxisomes following association with PEX7. {ECO:0000269|PubMed:22057399, ECO:0000269|PubMed:25538232}.",,ENSG00000060971,ACAA1,Supported,https://www.uniprot.org/uniprotkb/P09110/entry,https://www.proteinatlas.org/ENSG00000060971/subcellular,d98e27a79f6a1bfbb1abcd78c21d60147310994d2fb64082aed291246b4f80ad
KEAP1,Q14145,SQSTM1,Q13501,SPP1,P10451,314,440,0.7136363636363636,secreted,0,True,True,Golgi apparatus,Golgi apparatus,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:25326458, ECO:0000269|PubMed:36213313, ECO:0000269|PubMed:37453717}.","SIGNAL 1..16; /evidence=""ECO:0000255""",ENSG00000118785,SPP1,Enhanced,https://www.uniprot.org/uniprotkb/P10451/entry,https://www.proteinatlas.org/ENSG00000118785/subcellular,7b95e3678367f3bff34ee42c83e8137ad9888f41e2af7334f6e4dea8c72455e3
KEAP1,Q14145,SQSTM1,Q13501,ETFA,P13804,333,440,0.7568181818181818,mitochondrial_matrix,0,True,True,Mitochondria,Mitochondria,A_compartment_separation,Mature mitochondrial_matrix protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:3760196}.,,ENSG00000140374,ETFA,Enhanced,https://www.uniprot.org/uniprotkb/P13804/entry,https://www.proteinatlas.org/ENSG00000140374/subcellular,0ce79f08f4e811d353e435bf5265c9905e940faa90ee2afe6191efaa276b3436
KEAP1,Q14145,SQSTM1,Q13501,AK4,P27144,223,440,0.5068181818181818,mitochondrial_matrix,0,True,True,Mitochondria,Mitochondria,A_compartment_separation,Mature mitochondrial_matrix protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000255|HAMAP-Rule:MF_03170, ECO:0000269|PubMed:11485571, ECO:0000269|PubMed:19766732, ECO:0000269|PubMed:26980435}.",,ENSG00000162433,AK4,Supported,https://www.uniprot.org/uniprotkb/P27144/entry,https://www.proteinatlas.org/ENSG00000162433/subcellular,a94f8cfb4ac3b29a0ababcb71a9d14512b4ad63c04d3f667f2ac4c25024e73e7
KEAP1,Q14145,SQSTM1,Q13501,LOX,P28300,417,440,0.9477272727272728,secreted,1,True,False,Endoplasmic reticulum,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:31152061}. Secreted, extracellular space.","SIGNAL 1..21; /evidence=""ECO:0000250|UniProtKB:P16636""",ENSG00000113083,LOX,Approved,https://www.uniprot.org/uniprotkb/P28300/entry,https://www.proteinatlas.org/ENSG00000113083/subcellular,e1904450aff0861d76e2e8c9012a6e9d0001869cc536551ee9f45ca05fbf8d25
KEAP1,Q14145,SQSTM1,Q13501,SERPINF1,P36955,418,440,0.95,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:17081065}. Melanosome {ECO:0000269|PubMed:17081065}. Note=Enriched in stage I melanosomes.,SIGNAL 1..19,,,,https://www.uniprot.org/uniprotkb/P36955/entry,,7783404cafa25653d294aa0513826e6a611d9b08952b84aae5e6fb3dc69f4bea
KEAP1,Q14145,SQSTM1,Q13501,ETFB,P38117,255,440,0.5795454545454546,mitochondrial_matrix,0,True,True,Mitochondria,Mitochondria,A_compartment_separation,Mature mitochondrial_matrix protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:3760196, ECO:0000305|PubMed:25023281, ECO:0000305|PubMed:8504797}.",,ENSG00000105379,ETFB,Enhanced,https://www.uniprot.org/uniprotkb/P38117/entry,https://www.proteinatlas.org/ENSG00000105379/subcellular,73819fcc8127cd8b4525da980a57a1c7139167887058db9d95ca411408836a67
KEAP1,Q14145,SQSTM1,Q13501,MDH2,P40926,338,440,0.7681818181818182,mitochondrial_matrix,0,True,True,Mitochondria,Mitochondria,A_compartment_separation,Mature mitochondrial_matrix protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:38609156}.,,ENSG00000146701,MDH2,Enhanced,https://www.uniprot.org/uniprotkb/P40926/entry,https://www.proteinatlas.org/ENSG00000146701/subcellular,0a6342776d21661604a4528bcb4ab8e590387d27b1f3eba94c52c7deb6255ed2
KEAP1,Q14145,SQSTM1,Q13501,VEGFC,P49767,419,440,0.9522727272727273,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:9233800}.,"SIGNAL 1..31; /evidence=""ECO:0000269|PubMed:15340161, ECO:0000269|PubMed:9233800""",,,,https://www.uniprot.org/uniprotkb/P49767/entry,,8fd35aadc7b2b246d7fc01f3c8b59a3ae614a4cc872ec7a1d530e627e13523dc
KEAP1,Q14145,SQSTM1,Q13501,PPT1,P50897,306,440,0.6954545454545454,secreted,0,True,True,Golgi apparatus;Vesicles,Golgi apparatus;Vesicles,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Lysosome {ECO:0000269|PubMed:19941651, ECO:0000269|PubMed:26731412}. Secreted {ECO:0000269|PubMed:26731412}. Golgi apparatus {ECO:0000269|PubMed:26731412}. Endoplasmic reticulum {ECO:0000269|PubMed:26731412}.","SIGNAL 1..27; /evidence=""ECO:0007744|PubMed:25944712""",ENSG00000131238,PPT1,Supported,https://www.uniprot.org/uniprotkb/P50897/entry,https://www.proteinatlas.org/ENSG00000131238/subcellular,67e01d343c9774dfc28337848e3d87fd0af251abe96cb49af1d6e983608068c6
KEAP1,Q14145,SQSTM1,Q13501,TGFB2,P61812,414,440,0.9409090909090909,secreted,1,True,False,Vesicles,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: [Latency-associated peptide]: Secreted, extracellular space, extracellular matrix {ECO:0000250|UniProtKB:P01137}.; SUBCELLULAR LOCATION: [Transforming growth factor beta-2]: Secreted {ECO:0000269|PubMed:39014191}.","SIGNAL 1..20; /evidence=""ECO:0000255""",ENSG00000092969,TGFB2,Approved,https://www.uniprot.org/uniprotkb/P61812/entry,https://www.proteinatlas.org/ENSG00000092969/subcellular,be8e8cbd9acd3238e7c0dc69fd7f238e6a4b2502a53cb6887cc4eb1ea98a0270
KEAP1,Q14145,SQSTM1,Q13501,HTRA3,P83110,453,440,1.0295454545454545,secreted,1,True,False,Vesicles,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:21321049}. Note=Secretion increased during decidualization of endometrial stromal cells.,"SIGNAL 1..17; /evidence=""ECO:0000255""",ENSG00000170801,HTRA3,Approved,https://www.uniprot.org/uniprotkb/P83110/entry,https://www.proteinatlas.org/ENSG00000170801/subcellular,ee7938fcf38aa4bc1774507b60eaa6ed4a098e4fb1dace953535afee2029826b
KEAP1,Q14145,SQSTM1,Q13501,TFAM,Q00059,246,440,0.5590909090909091,mitochondrial_matrix,0,True,True,Mitochondria,Mitochondria,A_compartment_separation,Mature mitochondrial_matrix protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:1737790, ECO:0000269|PubMed:18063578, ECO:0000269|PubMed:22841477, ECO:0000269|PubMed:29445193}. Mitochondrion matrix, mitochondrion nucleoid {ECO:0000269|PubMed:18063578}.",,ENSG00000108064,TFAM,Enhanced,https://www.uniprot.org/uniprotkb/Q00059/entry,https://www.proteinatlas.org/ENSG00000108064/subcellular,dc0f05fca7d2e6d08c546fdf068f8f3774c434e9e7396b0ea6024aa79a66a67e
KEAP1,Q14145,SQSTM1,Q13501,HYAL1,Q12794,435,440,0.9886363636363636,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:9223416}. Lysosome {ECO:0000269|PubMed:9223416}.,"SIGNAL 1..21; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/Q12794/entry,,cb7139e9a366c027a8500e6ebe63242e33322b0b44af2b21f4346660b845580f
KEAP1,Q14145,SQSTM1,Q13501,PLA2G7,Q13093,441,440,1.0022727272727272,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space {ECO:0000269|PubMed:10066756, ECO:0000269|PubMed:11590221, ECO:0000269|PubMed:12821559, ECO:0000269|PubMed:18434304}. Note=Associates with both LDL and HDL particles in plasma (PubMed:10066756, PubMed:11590221, PubMed:12821559, PubMed:18434304). Mainly associates with pro-inflammatory electronegative LDL particles (PubMed:12821559). {ECO:0000269|PubMed:10066756, ECO:0000269|PubMed:11590221, ECO:0000269|PubMed:12821559, ECO:0000269|PubMed:18434304}.",SIGNAL 1..21,,,,https://www.uniprot.org/uniprotkb/Q13093/entry,,c14a1285a61abbca445e7369adf981bd085e703ad3cecc8acb5499797b348e1c
KEAP1,Q14145,SQSTM1,Q13501,PDK1,Q15118,436,440,0.990909090909091,mitochondrial_matrix,1,True,False,,,A_compartment_separation,Mature mitochondrial_matrix protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:22195962}.,,,,,https://www.uniprot.org/uniprotkb/Q15118/entry,,05e48104919442dd817734f3c0ba08847b06cd02c76a8f88d96aa712545ce773
KEAP1,Q14145,SQSTM1,Q13501,CEACAM16,Q2WEN9,425,440,0.9659090909090909,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:25589040}. Note=Localizes to the tip of cochlear outer hair cells and to the tectorial membrane. {ECO:0000250|UniProtKB:E9QA28}.,"SIGNAL 1..20; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/Q2WEN9/entry,,1a48ac434547511d76f8e3318a93ec11f7daccf93251df4b7eaf539c286415e8
KEAP1,Q14145,SQSTM1,Q13501,OLFML1,Q6UWY5,402,440,0.9136363636363637,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:18708057}.,"SIGNAL 1..28; /evidence=""ECO:0000269|PubMed:15340161""",,,,https://www.uniprot.org/uniprotkb/Q6UWY5/entry,,539a40ad48a9fcda43ba3ae6e161fe254947b4a3892a49bd4d05b2c0f1de59df
KEAP1,Q14145,SQSTM1,Q13501,C16orf89,Q6UX73,402,440,0.9136363636363637,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:20578903}.,"SIGNAL 1..20; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/Q6UX73/entry,,c5c9b7c57e192468afd761b41055e5dea0607cc13a7a70f6f4a3573dcd25a460
KEAP1,Q14145,SQSTM1,Q13501,CPA6,Q8N4T0,437,440,0.9931818181818182,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000269|PubMed:18178555}.","SIGNAL 1..30; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/Q8N4T0/entry,,47e9e95996a986bedf33d61b0ca27d6f27239f4354e5c49785b26b0118a7564b
KEAP1,Q14145,SQSTM1,Q13501,ACOT4,Q8N9L9,421,440,0.9568181818181818,peroxisomal,1,True,False,,,A_compartment_separation,Mature peroxisomal protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Peroxisome {ECO:0000269|PubMed:16940157}.,,,,,https://www.uniprot.org/uniprotkb/Q8N9L9/entry,,b9a69bf0064eff2e194e8fecfa262efd236fb1601a8da8cd7c919149eda05c0b
KEAP1,Q14145,SQSTM1,Q13501,POGLUT1,Q8NBL1,392,440,0.8909090909090909,secretory_lumen,0,True,True,Endoplasmic reticulum,Endoplasmic reticulum,A_compartment_separation,Mature secretory_lumen protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000269|PubMed:16524674, ECO:0000269|PubMed:24387993, ECO:0000269|PubMed:27807076}.","SIGNAL 1..23; /evidence=""ECO:0000269|PubMed:15340161""",ENSG00000163389,POGLUT1,Supported,https://www.uniprot.org/uniprotkb/Q8NBL1/entry,https://www.proteinatlas.org/ENSG00000163389/subcellular,74b1b43374bb90b3d4eab7556eb4557d2f3c3f1f4d8503df9df7beb895e0a6a6
KEAP1,Q14145,SQSTM1,Q13501,ABHD11,Q8NFV4,306,440,0.6954545454545454,mitochondrial_matrix,0,True,True,Mitochondria,Mitochondria,A_compartment_separation,Mature mitochondrial_matrix protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:32579589}. Mitochondrion matrix {ECO:0000269|PubMed:32792488}.,,ENSG00000106077,ABHD11,Supported,https://www.uniprot.org/uniprotkb/Q8NFV4/entry,https://www.proteinatlas.org/ENSG00000106077/subcellular,288e04178b8f501b20faf205f82f910bb34908fe460fbbc2f0f5be5b1b993ee3
KEAP1,Q14145,SQSTM1,Q13501,GRPEL2,Q8TAA5,225,440,0.5113636363636364,mitochondrial_matrix,0,True,True,Mitochondria,Mitochondria,A_compartment_separation,Mature mitochondrial_matrix protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: [Isoform 1]: Mitochondrion matrix {ECO:0000269|PubMed:30098457}.; SUBCELLULAR LOCATION: [Isoform 2]: Mitochondrion matrix {ECO:0000269|PubMed:37463214}.,,ENSG00000164284,GRPEL2,Enhanced,https://www.uniprot.org/uniprotkb/Q8TAA5/entry,https://www.proteinatlas.org/ENSG00000164284/subcellular,18fd69c7ec7797bc50205a240228a9fb27594ac1dcc3d33d2dd613ce333e8563
KEAP1,Q14145,SQSTM1,Q13501,MAIP1,Q8WWC4,291,440,0.6613636363636364,mitochondrial_matrix,0,True,True,Mitochondria,Mitochondria,A_compartment_separation,Mature mitochondrial_matrix protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:27642048}.,,ENSG00000162972,MAIP1,Supported,https://www.uniprot.org/uniprotkb/Q8WWC4/entry,https://www.proteinatlas.org/ENSG00000162972/subcellular,a4d07fe5e1c76e5ddf35d2868619ba87182442fd4e9f3d4e5132bc79544890ab
KEAP1,Q14145,SQSTM1,Q13501,GGH,Q92820,318,440,0.7227272727272728,secreted,0,True,True,Endoplasmic reticulum;Vesicles,Endoplasmic reticulum;Vesicles,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space {ECO:0000305}. Lysosome {ECO:0000269|PubMed:12643545}. Melanosome {ECO:0000269|PubMed:12643545}. Note=While its intracellular location is primarily the lysosome, most of the enzyme activity is secreted. Identified by mass spectrometry in melanosome fractions from stage I to stage IV. {ECO:0000269|PubMed:12643545}.","SIGNAL 1..24; /evidence=""ECO:0000250|UniProtKB:Q62867""",ENSG00000137563,GGH,Supported,https://www.uniprot.org/uniprotkb/Q92820/entry,https://www.proteinatlas.org/ENSG00000137563/subcellular,e3c12602cad7d058e7bc4fa963756c4913667b83d15efaa94e683b3fa3649697
KEAP1,Q14145,SQSTM1,Q13501,RCN3,Q96D15,328,440,0.7454545454545455,secretory_lumen,0,True,True,Endoplasmic reticulum;Vesicles,Endoplasmic reticulum,A_compartment_separation,Mature secretory_lumen protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000269|PubMed:16433634}.,"SIGNAL 1..20; /evidence=""ECO:0000255""",ENSG00000142552,RCN3,Supported,https://www.uniprot.org/uniprotkb/Q96D15/entry,https://www.proteinatlas.org/ENSG00000142552/subcellular,d6da6a2fced1f7b216597e40cab25c23a20409214ce5f405d56f7482d02c5980
KEAP1,Q14145,SQSTM1,Q13501,MALSU1,Q96EH3,234,440,0.5318181818181819,mitochondrial_matrix,0,True,True,Mitochondria,Mitochondria,A_compartment_separation,Mature mitochondrial_matrix protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:16548050, ECO:0000269|PubMed:22238375, ECO:0000269|PubMed:22238376, ECO:0000269|PubMed:22829778, ECO:0000269|PubMed:23171548, ECO:0000305|PubMed:28892042}. Note=Colocalizes with MRPL12 and/or MRPL14. {ECO:0000269|PubMed:22238375, ECO:0000269|PubMed:22829778}.",,ENSG00000156928,MALSU1,Enhanced,https://www.uniprot.org/uniprotkb/Q96EH3/entry,https://www.proteinatlas.org/ENSG00000156928/subcellular,186228ec558c9e2b7c93cba0a19ff33bb8b5449f3f070baead04671899ba0ea8
KEAP1,Q14145,SQSTM1,Q13501,TEFM,Q96QE5,360,440,0.8181818181818182,mitochondrial_matrix,0,True,True,Mitochondria,Mitochondria,A_compartment_separation,Mature mitochondrial_matrix protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:21278163}. Mitochondrion matrix, mitochondrion nucleoid {ECO:0000269|PubMed:21278163}.",,ENSG00000172171,TEFM,Enhanced,https://www.uniprot.org/uniprotkb/Q96QE5/entry,https://www.proteinatlas.org/ENSG00000172171/subcellular,45ff389d6fb58675aec2ac8b6970c60bc6123c7c0a52e64b296375d17940c938
KEAP1,Q14145,SQSTM1,Q13501,GDF15,Q99988,308,440,0.7,secreted,0,True,True,Golgi apparatus,Golgi apparatus,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:28572090, ECO:0000269|PubMed:29046435, ECO:0000269|PubMed:31875646, ECO:0000269|PubMed:32694673, ECO:0000269|PubMed:38092039}. Note=Secreted in the plasma. {ECO:0000269|PubMed:28572090, ECO:0000269|PubMed:29046435}.","SIGNAL 1..29; /evidence=""ECO:0000255""",ENSG00000130513,GDF15,Enhanced,https://www.uniprot.org/uniprotkb/Q99988/entry,https://www.proteinatlas.org/ENSG00000130513/subcellular,e7cc12a1753279a291fd91d77b26604b50d4add207e63e5fd2e433fc6cc77a57
KEAP1,Q14145,SQSTM1,Q13501,ERP44,Q9BS26,406,440,0.9227272727272727,secretory_lumen,1,True,False,,,A_compartment_separation,Mature secretory_lumen protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000269|PubMed:11847130, ECO:0000269|PubMed:15652484}.",SIGNAL 1..29,,,,https://www.uniprot.org/uniprotkb/Q9BS26/entry,,5841fdcd6ba2c422aefe669e8cf97dadb4ac8323c036123d1166c88f9f417f6a
KEAP1,Q14145,SQSTM1,Q13501,ALKBH7,Q9BT30,221,440,0.5022727272727273,mitochondrial_matrix,0,True,True,Mitochondria,Mitochondria,A_compartment_separation,Mature mitochondrial_matrix protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:23666923}.,,ENSG00000125652,ALKBH7,Supported,https://www.uniprot.org/uniprotkb/Q9BT30/entry,https://www.proteinatlas.org/ENSG00000125652/subcellular,a4fc83f30f0105ccfb8c053a9f941ab653095a6b04d78db7e15cf920e831a9c7
KEAP1,Q14145,SQSTM1,Q13501,PECR,Q9BY49,303,440,0.6886363636363636,peroxisomal,0,True,True,Peroxisomes,Peroxisomes,A_compartment_separation,Mature peroxisomal protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Peroxisome {ECO:0000269|PubMed:11669066}.,,ENSG00000115425,PECR,Supported,https://www.uniprot.org/uniprotkb/Q9BY49/entry,https://www.proteinatlas.org/ENSG00000115425/subcellular,9e34ecb4aec1b59222d2e640234c1ff154505282d46d0ff0088ab1177d749b7a
KEAP1,Q14145,SQSTM1,Q13501,OLFML3,Q9NRN5,406,440,0.9227272727272727,secreted,0,True,True,Vesicles,Vesicles,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:15280020}.,"SIGNAL 1..21; /evidence=""ECO:0000255""",ENSG00000116774,OLFML3,Supported,https://www.uniprot.org/uniprotkb/Q9NRN5/entry,https://www.proteinatlas.org/ENSG00000116774/subcellular,74758b180219835c406cf3a611b94d6b0956e15dbaa497b29c2ff67e0f688d53
KEAP1,Q14145,SQSTM1,Q13501,SIRT3,Q9NTG7,399,440,0.9068181818181819,mitochondrial_matrix,1,True,False,,,A_compartment_separation,Mature mitochondrial_matrix protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:12186850, ECO:0000269|PubMed:12374852, ECO:0000269|PubMed:16079181, ECO:0000269|PubMed:18215119, ECO:0000269|PubMed:23283301, ECO:0000269|PubMed:29445193}.",,,,,https://www.uniprot.org/uniprotkb/Q9NTG7/entry,,f2d07041af22e226b457bf91c3076c7f7120aca41217c5054ff4709272490e29
KEAP1,Q14145,SQSTM1,Q13501,TMLHE,Q9NVH6,421,440,0.9568181818181818,mitochondrial_matrix,0,True,True,Mitochondria,Mitochondria,A_compartment_separation,Mature mitochondrial_matrix protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:15754339}.,,ENSG00000185973,TMLHE,Supported,https://www.uniprot.org/uniprotkb/Q9NVH6/entry,https://www.proteinatlas.org/ENSG00000185973/subcellular,e9d527a9dd0abe7f68ca14e5cf90e8bdd888d05f8e93855aa34a592fd56b4a62
KEAP1,Q14145,SQSTM1,Q13501,DNAJB11,Q9UBS4,358,440,0.8136363636363636,secretory_lumen,0,True,True,Endoplasmic reticulum,Endoplasmic reticulum,A_compartment_separation,Mature secretory_lumen protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000269|PubMed:10827079, ECO:0000269|PubMed:15195998, ECO:0000269|PubMed:15525676, ECO:0000269|PubMed:15544163}. Note=Associated with the ER membrane in a C-terminally epitope-tagged construct.","SIGNAL 1..22; /evidence=""ECO:0000250""",ENSG00000090520,DNAJB11,Supported,https://www.uniprot.org/uniprotkb/Q9UBS4/entry,https://www.proteinatlas.org/ENSG00000090520/subcellular,ec6a5ba5bc25deaf9a1e0be455d2a132eb9d14410f332ec5def0c46d09987619
KEAP1,Q14145,SQSTM1,Q13501,WARS2,Q9UGM6,360,440,0.8181818181818182,mitochondrial_matrix,0,True,True,Mitochondria,Mitochondria,A_compartment_separation,Mature mitochondrial_matrix protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:28236339}. Mitochondrion {ECO:0000269|PubMed:10828066}.,,ENSG00000116874,WARS2,Supported,https://www.uniprot.org/uniprotkb/Q9UGM6/entry,https://www.proteinatlas.org/ENSG00000116874/subcellular,98ad49944152719d6da33023275f14b2557d1aa15bcf229e556bb2805ed4be3f
KEAP1,Q14145,SQSTM1,Q13501,AK3,Q9UIJ7,227,440,0.5159090909090909,mitochondrial_matrix,0,True,True,Mitochondria,Mitochondria,A_compartment_separation,Mature mitochondrial_matrix protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000255|HAMAP-Rule:MF_03169, ECO:0000269|PubMed:11485571}.",,ENSG00000147853,AK3,Supported,https://www.uniprot.org/uniprotkb/Q9UIJ7/entry,https://www.proteinatlas.org/ENSG00000147853/subcellular,87de11223f7109612fff356091798ed061dd03b588f11f19c0d618b84d71bb8c
KEAP1,Q14145,SQSTM1,Q13501,GDF2,Q9UK05,429,440,0.975,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:18309101, ECO:0000269|PubMed:21710321, ECO:0000269|PubMed:25237187}.","SIGNAL 1..22; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/Q9UK05/entry,,66e9f25a192b58bd2e7559a2937d2375757275ca0ea4190332c8a4f448db7dcf
KEAP1,Q14145,SQSTM1,Q13501,GSTK1,Q9Y2Q3,226,440,0.5136363636363637,peroxisomal,0,True,True,Peroxisomes,Peroxisomes,A_compartment_separation,Mature peroxisomal protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Peroxisome {ECO:0000269|PubMed:14742434}.,,ENSG00000197448,GSTK1,Supported,https://www.uniprot.org/uniprotkb/Q9Y2Q3/entry,https://www.proteinatlas.org/ENSG00000197448/subcellular,9b721f242ab28b30e024e54602f0df9544bb48a59d95a14b6dda8a767094e2d0
BRCA1,P38398,BARD1,Q99728,GREP1,A0A0J9YXV3,536,777,0.6898326898326899,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:33510483}.,"SIGNAL 1..22; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/A0A0J9YXV3/entry,,d597bde492fb1c452c5f87dcbb17f3febf36aeef05da20f869a02303518b7109
BRCA1,P38398,BARD1,Q99728,ANGPT2,O15123,496,777,0.6383526383526383,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:32908006}.,"SIGNAL 1..18; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/O15123/entry,,58a48a0d320451b38184841de60f41194033cb4b89641febb164b02d417be368
BRCA1,P38398,BARD1,Q99728,COCH,O43405,550,777,0.7078507078507078,secreted,1,True,False,Vesicles,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000269|PubMed:12843317, ECO:0000269|PubMed:22610276}.","SIGNAL 1..24; /evidence=""ECO:0000255""",ENSG00000100473,COCH,Approved,https://www.uniprot.org/uniprotkb/O43405/entry,https://www.proteinatlas.org/ENSG00000100473/subcellular,329f0527f70d6733ae4a37066df68f85148893df557242ca0e8b07d354198378
