U_stratum,anchor_positive_uniprot,class,development_exposed_positive,homomeric,low_plausibility_evidence_tier,original_tuna_prior_pair,panel_row,partner_gene,partner_sequence_length,partner_sequence_sha256,partner_uniprot,prior_train_development_pair,query_gene,query_sequence_length,query_sequence_sha256,query_uniprot,target_cohort,training_exposed_positive,ipin_baseline_score,ipin_optimized_score,tuna_original_score,tuna_retrained_seed20260803_score,tuna_retrained_seed20260817_score,tuna_retrained_seed20260831_score,tuna_retrained_score,ipin_baseline_rank,ipin_optimized_rank,tuna_retrained_rank,tuna_original_rank
context,Q09472,U,False,False,,False,234,DOCK10,2186,0f7dc781c18e2692b0d13ecd6817121c4eac3fe8e62fc2ea1241be1b3c04dbe7,Q96BY6,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.8500038385391235,-1.4912087122599285,0.43526074290275574,-4.858687877655029,-8.168428421020508,-7.014951229095459,-6.680689175923665,208.0,226.0,82.0,249.0
context,Q09472,U,False,False,,False,235,DHX9,1270,d36987e04a95d968024a7706369867ebd27615c80cb234f38c45578660b1c55a,Q08211,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-0.6504282553990682,0.008576353391011557,0.675987958908081,-5.093118667602539,-10.554697036743164,-6.711073398590088,-7.452963034311931,35.0,49.0,151.0,7.0
context,Q09472,U,False,False,,False,236,ZFAT,1243,28c68feb8aaf04ba015a423de35e4c5a3e4865ebeea008ec6dab705ad2fc10fd,Q9P243,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.11294686794281,-0.986355205376943,0.6222513914108276,-8.605974197387695,-9.160953521728516,-7.7468390464782715,-8.504588921864828,88.0,160.0,237.0,31.0
context,Q09472,U,False,False,,False,237,FMN2,1722,51526131b62ce1f1fe342da48a3bd70ec585663a27797a3ef5945719f9230e9a,Q9NZ56,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.4327828486760457,-1.7985978921254475,0.3602663278579712,-7.59794807434082,-11.006185531616211,-6.639064311981201,-8.41439930597941,134.0,285.0,228.0,352.0
context,Q09472,U,False,False,,False,238,SPOCD1,1216,576d3f1be512d1108044c8caba84f5f0c5ace79b34105539f5b57ca9049a0436,Q6ZMY3,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-0.4181296726067861,0.4565000335375468,0.5990569591522217,-7.229100227355957,-10.17634105682373,-3.596308946609497,-7.0005834102630615,20.0,28.0,106.0,55.0
context,Q09472,U,False,False,,False,239,ZNF521,1311,40d5cb4ab3db973e67bda6ac60d43cb8493f36ea78619588a78157c76862c823,Q96K83,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.0634522636731465,-0.2719872047503789,0.6225168704986572,-7.280886173248291,-6.7707200050354,-6.382401466369629,-6.8113358815511065,73.0,77.0,93.0,30.0
context,Q09472,U,False,False,,False,240,POLQ,2590,43f6095fcbab494973a816cf1be6a7602b856f4780fe6de9db69c5ebb4098107,O75417,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.244327704111735,-1.280511776606242,0.42618873715400696,-9.038497924804688,-9.309309005737305,-8.518674850463867,-8.955493927001953,291.0,186.0,286.0,274.0
context,Q09472,U,False,False,,False,241,ZGRF1,2104,bcca471ca12eb3136c7764de69d8f45d4c64f12c0697025ed83dc34251549ef6,Q86YA3,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.5374836126963296,-1.795044183731079,0.5197331309318542,-7.532902240753174,-8.76638126373291,-7.434170246124268,-7.91115125020345,346.0,284.0,190.0,140.0
context,Q09472,U,False,False,,False,242,ZNF687,1237,d6bf164a5db6060f86ad53c333eb40719a1d208a9faaa0c0cf5ecfcf5fef284b,Q8N1G0,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.6481259663899739,-1.6208432912826538,0.6004762649536133,-6.911235332489014,-8.656932830810547,-5.971767902374268,-7.179978688557942,174.0,244.0,123.0,52.0
context,Q09472,U,False,False,,False,243,NLRP1,1473,181c6729abacdb2824b8c6f6a35ca808bbe4e2e13104d31fe9025b6f5d3e083c,Q9C000,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.1205227573712666,-1.315986414750417,0.4917640686035156,-9.207756042480469,-8.51293659210205,-5.383116245269775,-7.701269626617432,90.0,194.0,176.0,175.0
context,Q09472,U,False,False,,False,244,NCAPD3,1498,b23ebd84353f80461785b9e5b13567b9262184c54e0926c4c09e8ada84da34b1,P42695,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.949751853942871,-2.1874054272969565,0.3700839877128601,-10.758447647094727,-10.704474449157715,-5.368896961212158,-8.943939685821533,240.0,342.0,285.0,338.0
context,Q09472,U,False,False,,False,245,FMN1,1419,77271e84dda5a559ecefc55e5fade5e343509b139b8daf3eb49300fa492c991a,Q68DA7,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.4741178750991821,-1.4162814219792683,0.5030230283737183,-8.045475959777832,-10.699625968933105,-6.800896644592285,-8.51533285776774,145.0,209.0,240.0,161.0
context,Q09472,U,False,False,,False,246,NCOA3,1424,6ffd495ceb38724e91c62cdb51078c556c645722c3e98093edd559d941882bd1,Q9Y6Q9,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.7166668971379597,-1.4278932611147563,0.6073012351989746,-7.068649768829346,-8.431861877441406,-3.4439775943756104,-6.314829746882121,187.0,215.0,56.0,42.0
context,Q09472,U,False,False,,False,247,ZNF469,3953,8337f7c819db4988a25b1bffeafaf43613cb39b64a11d517dc9a56d6090f59b5,Q96JG9,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.0798786878585815,-0.4705229600270589,0.25672444701194763,-6.819708824157715,-10.802248001098633,-4.5216383934021,-7.381198406219482,79.0,97.0,144.0,431.0
context,Q09472,U,False,False,,False,248,PPP1R26,1209,7ebbea7c2bc26301dbe162849b8f8cca3a42ad1b93a34fa252dfd5a033c323a0,Q5T8A7,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.645992636680603,-1.755531907081604,0.3637440502643585,-8.350532531738281,-11.67303466796875,-5.579507827758789,-8.534358342488607,173.0,272.0,242.0,349.0
context,Q09472,U,False,False,,False,249,GTF3C1,2109,9d91848f94cf7193c61240b3139e78f584ef9b9577bae1139479da561935e2be,Q12789,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.3649352391560872,-0.6451492508252462,0.5560996532440186,-6.020757675170898,-10.570924758911133,-5.505037307739258,-7.365573247273763,123.0,121.0,142.0,96.0
context,Q09472,U,False,False,,False,250,DCAF1,1507,030ef1b424381b56f9f5794a5a8f5526cf73f1a02d7d305f1c0b51d8b3c2485c,Q9Y4B6,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.0252005656560264,-1.8563215335210164,0.55882328748703,-5.2822771072387695,-9.940505027770996,-6.064241886138916,-7.0956746737162275,249.0,294.0,114.0,93.0
context,Q09472,U,False,False,,False,251,PIK3C2B,1634,c4a41123ce734ae5702facde8accdc965f5d4b1217a3fbb041042334edf1ddf1,O00750,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.0031065940856934,0.17354977130889893,0.3246048390865326,-5.300915718078613,-8.502713203430176,-5.464380741119385,-6.422669887542725,64.0,39.0,66.0,383.0
context,Q09472,U,False,False,,False,252,URB1,2271,55040c5636dc3e0affb097c7768f649beceeef5f70a33aaa52c7415f14d4e9ba,O60287,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.7222580909729004,-2.784414847691854,0.55600905418396,-7.895410537719727,-10.657320022583008,-7.809419631958008,-8.787383397420248,373.0,386.0,270.0,97.0
context,Q09472,U,False,False,,False,253,SKIC2,1246,f027d3da302be86a75e865eb14688db15d4a39b6102aa261a892869089ed1183,Q15477,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.5890961488087971,-0.8288089434305826,0.3500688076019287,-8.073644638061523,-11.245953559875488,-5.4233012199401855,-8.247633139292398,158.0,141.0,218.0,361.0
background,Q09472,U,False,False,,False,254,USP47,1375,bf37e091c497bfceb9835fd8ff720d0ec78fc7c50d51b2055393267bfd053b0d,Q96K76,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.356740911801656,-0.7934984167416891,0.6282567381858826,-3.6479549407958984,-9.393954277038574,-5.202700138092041,-6.081536451975505,121.0,139.0,45.0,26.0
background,Q09472,U,False,False,,False,255,RIMS2,1411,af8ad5027331f6f9e451fc36addb0195f1b165a5ae247cda5ae3844a4dd83445,Q9UQ26,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-0.5434312621752421,-0.11305193106333415,0.2884804308414459,-7.254327774047852,-8.66768741607666,-5.777167320251465,-7.233060836791992,31.0,62.0,130.0,412.0
background,Q09472,U,False,False,,False,256,KDM3A,1321,e7bf72cc6e68d88026fadbd8c3e128247c7aa74c5f7c5e686a647d5bc6fb3f50,Q9Y4C1,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.9398821194966633,-0.6210441440343857,0.650941014289856,-9.073444366455078,-7.571346282958984,-6.26138973236084,-7.635393460591634,237.0,115.0,165.0,16.0
background,Q09472,U,False,False,,False,257,FLG,4061,32b2d6c7c7b5f7f26a82803a79f80f86e8bb14a7c0711ea1e4deb551aeaf8145,P20930,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.1511281331380208,0.9354913532733917,0.4331700801849365,-3.2479147911071777,-5.891374588012695,-5.060922145843506,-4.73340384165446,96.0,16.0,3.0,252.0
background,Q09472,U,False,False,,False,258,DSEL,1212,0f3b67a5e8ef20b48bd8e6854801da2f0870e31a8c0ce68e0c35d34020682fb0,Q8IZU8,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.756093422571818,-3.318314552307129,0.20070630311965942,-12.902623176574707,-14.689127922058105,-13.543623924255371,-13.71179167429606,375.0,424.0,450.0,449.0
background,Q09472,U,False,False,,False,259,RIMBP3,1639,da56d97d69ca3d44a23782dfdbeb66ac63e3ccd1548596727de677957e8267a5,Q9UFD9,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,0.4605767826239268,0.9614070157210032,0.36544495820999146,-6.349826335906982,-12.212566375732422,-6.201981544494629,-8.254791418711344,3.0,15.0,219.0,343.0
background,Q09472,U,False,False,,False,260,RLF,1914,7e1acc8006febbfb673d73b1edb2deaa91847363dcf8d2dc66ff871bf133c58c,Q13129,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-0.9893938302993774,-0.02494502067565918,0.6123278141021729,-7.206240177154541,-6.1572723388671875,-6.046854019165039,-6.470122178395589,60.0,52.0,68.0,38.0
background,Q09472,U,False,False,,False,261,RIMBP3C,1639,ffc512c0ac55dbc38cade33eb30a162721133c53852c3333e25b99cdcf02c17e,A6NJZ7,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,0.49273866415023804,1.0429874857266743,0.36884039640426636,-6.312870502471924,-11.960664749145508,-5.900822162628174,-8.058119138081869,1.0,10.0,205.0,340.0
background,Q09472,U,False,False,,False,262,ALPK3,1705,fcdddac24616faa216801d947d7ca10b2a38d0628edf68c89cccd39148f04070,Q96L96,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.5625466505686443,-1.03896168867747,0.45748481154441833,-6.367196559906006,-12.132999420166016,-4.980745792388916,-7.8269805908203125,153.0,164.0,185.0,216.0
background,Q09472,U,False,False,,False,263,GLI2,1586,b8cc3943dbfffcd00d0227f6a316e823ba7d1bafa4e49c5ba270b158ad30a840,P10070,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.7858530282974243,-0.865061362584432,0.5490373969078064,-9.665532112121582,-10.414576530456543,-4.796475410461426,-8.292194684346518,199.0,148.0,222.0,103.0
background,Q09472,U,False,False,,False,264,DICER1,1922,397304032323fa31cf03e9ce207c76b81ede79a8dedccab20ea369501e9fb62d,Q9UPY3,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.853797475496928,-1.2888899842898052,0.638576090335846,-5.789346218109131,-10.360381126403809,-7.382905960083008,-7.844211101531982,210.0,187.0,187.0,23.0
background,Q09472,U,False,False,,False,265,NRCAM,1304,1d477a863de60e42522e0b7249ce0889f66bcb015c084e042581f869861d39d6,Q92823,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.627469857533773,-3.4487311840057373,0.3456856608390808,-9.401589393615723,-12.073386192321777,-10.214238166809082,-10.563071250915527,359.0,429.0,386.0,366.0
background,Q09472,U,False,False,,False,266,CPLANE1,3197,eeb8371e97617642b3e07d923440170ce4258935b9846a2a8fd35c1481b35446,Q9H799,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.27895180384318,-1.7594602505366008,0.29537340998649597,-7.850125789642334,-9.701666831970215,-5.966271877288818,-7.839354832967122,297.0,273.0,186.0,404.0
background,Q09472,U,False,False,,False,267,YLPM1,2146,0fc4c34225e5546aec807c49b7384002a1a3385e008e56e9b26fa9dd1f8e478f,P49750,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.1415027379989624,-0.7305586139361063,0.5617849230766296,-8.367684364318848,-10.277209281921387,-5.2399797439575195,-7.961624463399251,93.0,134.0,195.0,90.0
background,Q09472,U,False,False,,False,268,DCTN1,1278,9b6997b252fe1488a5a3413b36c55cd988be552e1f94b80edfc967106f70bdbe,Q14203,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-0.7648575901985168,-1.0248591378331184,0.27749666571617126,-8.588685989379883,-10.053522109985352,-8.726326942443848,-9.122845013936361,44.0,163.0,296.0,423.0
background,Q09472,U,False,False,,False,269,PLXND1,1925,b2efb526dae0d83c8a3e1db7ea94257458180daf2ef654500eaf332d0a9410ab,Q9Y4D7,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-3.1094373067220054,-3.663822968800863,0.36397069692611694,-10.869980812072754,-12.975696563720703,-10.065193176269531,-11.30362351735433,408.0,435.0,415.0,348.0
background,Q09472,U,False,False,,False,270,CTNND2,1225,f3939c56c6b61592f7be612b8797d1a2c94d079f6d854843f26dcbaec7932cc7,Q9UQB3,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.0895442962646484,-0.848829448223114,0.3233456611633301,-7.030825614929199,-13.049888610839844,-4.802309989929199,-8.294341405232748,82.0,143.0,223.0,384.0
background,Q09472,U,False,False,,False,271,NID1,1247,8e67c82dbf831a44abfa16baf171ae0a74e5874fee911a96a4e1a6c84047e984,P14543,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.9245283603668213,-1.9123506546020508,0.5483992099761963,-10.22561264038086,-8.220556259155273,-7.829501152038574,-8.758556683858236,393.0,302.0,269.0,104.0
background,Q09472,U,False,False,,False,272,CNOT1,2376,ebd6aeb019f346337b1e65cceae8144b40b7f749bbb699ea2df3f889b776a371,A5YKK6,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.5170520146687825,-1.5416677594184875,0.48921164870262146,-6.1418962478637695,-11.631118774414062,-3.886751413345337,-7.219922145207723,148.0,237.0,129.0,178.0
background,Q09472,U,False,False,,False,273,WDR17,1322,0dd05750f74258c9976171ec06ae6492fcaf0724bef3ff94287ac19a9e3bc0bf,Q8IZU2,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.0870016813278198,0.3179245392481486,0.47011247277259827,-7.956766128540039,-10.102248191833496,-7.355174541473389,-8.471396287282309,81.0,33.0,234.0,202.0
background,Q09472,U,False,False,,False,274,ZNF729,1252,a7a515d5c948c2c55ce19960f48bca986a59ded468b22ebe4ea285a6581b2112,A6NN14,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-3.3997855186462402,-3.2209500471750894,0.45706209540367126,-7.4424967765808105,-8.183112144470215,-5.3630876541137695,-6.996232191721599,426.0,421.0,105.0,219.0
background,Q09472,U,False,False,,False,275,FLNC,2725,4f183956f00b3e2868b4cbbc3094b9628c6d62a6e71e46894d5a97d0ebcf77da,Q14315,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.7475061416625977,-0.3019141952196757,0.5715936422348022,-5.12594747543335,-7.786797046661377,-4.784107208251953,-5.898950576782227,198.0,80.0,33.0,82.0
background,Q09472,U,False,False,,False,276,NUP188,1749,1cca977413c35599b2b725588e145af6b727d06ab206ddcf1141714d65b447a1,Q5SRE5,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.7728237311045327,-2.1405632893244424,0.5060412883758545,-7.0290985107421875,-9.325324058532715,-9.740667343139648,-8.698363304138184,376.0,338.0,258.0,153.0
background,Q09472,U,False,False,,False,277,ANKRD17,2603,642a36cd99343146fb3f5326204f1d5634d17ecbd6ca818cad34ae070af52d20,O75179,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.6100547313690186,-1.6877347429593403,0.5300979018211365,-8.860136032104492,-9.266549110412598,-4.751792907714844,-7.6261593500773115,166.0,258.0,164.0,122.0
background,Q09472,U,False,False,,False,278,CDC42BPG,1551,8f2c7bcd0d3ebdf09697276c6c945cff040b5d15cd1396686b64749f71e3e9b0,Q6DT37,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-0.7407432397206625,-0.21725604931513467,0.4649659991264343,-7.43059778213501,-10.66504955291748,-5.32633638381958,-7.80732790629069,42.0,72.0,184.0,209.0
background,Q09472,U,False,False,,False,279,ARID1B,2319,19e226010e8e97327f9e93a9a0e849791db83215c76e855fecc7c1e21d3e1d59,Q8NFD5,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.2936266263326008,-1.870583216349284,0.5350963473320007,-6.686314582824707,-10.146486282348633,-3.485785484313965,-6.7728621164957685,107.0,297.0,90.0,112.0
background,Q09472,U,False,False,,False,280,CARMIL3,1372,9691d6c6ba9d59fd9ce10564eb70ca6843d515d7066c623689e87e54b50bbeef,Q8ND23,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-0.8428303003311157,-0.6731128791968027,0.3895810842514038,-8.030295372009277,-11.3036527633667,-4.945432186126709,-8.093126773834229,48.0,124.0,210.0,312.0
background,Q09472,U,False,False,,False,281,KCP,1568,f9f305480cfe77553eab215925ba5f1745028ce70afc75064414e0d9cbb18fbf,Q6ZWJ8,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-0.4992859760920207,1.5765424966812134,0.4658593535423279,-7.144423961639404,-6.537896156311035,-5.427552700042725,-6.369957605997722,26.0,2.0,61.0,208.0
background,Q09472,U,False,False,,False,282,CPSF1,1443,1e889d9db72860b42f1fc14c9e85e180f58ed98c84ea1aefbd714eb3519d329a,Q10570,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.314852476119995,-2.6922453244527182,0.5993046760559082,-6.837677478790283,-9.820216178894043,-5.5161566734313965,-7.391350110371907,307.0,379.0,146.0,54.0
background,Q09472,U,False,False,,False,283,CEP164,1460,195394a7b880b7e07a9c3e22c874c61781f0c8439c976f85bc024879d84e55ef,Q9UPV0,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-0.5093912283579508,-0.5819479624430338,0.32486361265182495,-7.281664848327637,-13.204599380493164,-5.9923624992370605,-8.826208909352621,28.0,108.0,272.0,382.0
background,Q09472,U,False,False,,False,284,NBAS,2371,c7351dd0f48d8028da4e069d410d0ad92fc4002dcd2ce20331018d2eefd004f6,A2RRP1,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.6570847034454346,-0.623917818069458,0.5953366756439209,-7.019618511199951,-10.775104522705078,-7.743626594543457,-8.512783209482828,176.0,116.0,239.0,59.0
background,Q09472,U,False,False,,False,285,GPR158,1215,d2c04732c71ad1d652cf8a6982c5cb330c1701dbfe16b5be071ee72b7b0980b8,Q5T848,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.919329285621643,-2.047781984011332,0.23242372274398804,-16.245140075683594,-12.884276390075684,-11.28037166595459,-13.469929377237955,231.0,321.0,448.0,445.0
background,Q09472,U,False,False,,False,286,CLTCL1,1640,8d0dde59a4a73e10d09de372e66e152f733c85d8aa9b4057565df113c4854d90,P53675,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-0.6074060400327047,-0.0682211567958196,0.5036758184432983,-4.910137176513672,-8.2432222366333,-4.871192932128906,-6.00818411509196,33.0,59.0,39.0,160.0
background,Q09472,U,False,False,,False,287,TTBK1,1321,f4bd15ec11ba6693e45d1f5c6103d2774d59b494c9b8669c40e6c89ce9adcc3b,Q5TCY1,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.107961336771647,-1.7905071179072063,0.5001451373100281,-6.733068466186523,-10.592035293579102,-5.150900363922119,-7.492001374562581,267.0,282.0,155.0,169.0
background,Q09472,U,False,False,,False,288,PPIP5K1,1433,ecc096c077e8e2b00291133b47e094f57ffbb4f6a644b79a55dd6279f5d79aef,Q6PFW1,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.3944227298100789,-0.8837216893831888,0.525744616985321,-6.782997131347656,-10.285863876342773,-10.631085395812988,-9.233315467834473,128.0,150.0,301.0,127.0
background,Q09472,U,False,False,,False,289,NLRC5,1866,1d4702dd18bebe3b471a7cc4e35d13a4df29bcd49d6fedacd4fb90439fd34b1a,Q86WI3,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.5885627667109172,-1.3041041294733684,0.6809326410293579,-11.169768333435059,-9.060052871704102,-6.363728046417236,-8.864516417185465,157.0,189.0,277.0,5.0
background,Q09472,U,False,False,,False,290,NPC1L1,1359,30f612a2b222f259462d5eb29bd65b0d8672652a14cbf4e759cd486bb3bbe678,Q9UHC9,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.9246772130330405,-2.391436497370402,0.24799899756908417,-13.730122566223145,-17.273639678955078,-14.560011863708496,-15.18792470296224,394.0,356.0,453.0,438.0
background,Q09472,U,False,False,,False,291,PASK,1323,4079238abb5796de8bb14a31146b4767ca88e5f50a5923ccf2fd9c1b1d74565b,Q96RG2,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.314519723256429,-0.6310976346333822,0.4223302900791168,-10.696479797363281,-8.834739685058594,-7.349476337432861,-8.960231939951578,113.0,117.0,287.0,279.0
background,Q09472,U,False,False,,False,292,BAZ2A,1905,6ca8b89b8a573a51d1631cbbe600f08b2d015df3e398adf1b2bca7441801edad,Q9UIF9,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-0.8717642227808634,-0.6391021509965261,0.6079755425453186,-8.710811614990234,-10.153796195983887,-7.628350734710693,-8.830986181894938,49.0,118.0,273.0,41.0
background,Q09472,U,False,False,,False,293,CAND1,1230,84adc4e774ca0fdad41ab7fda15a1bd0b4e869c2c2c06630c7c93108dbb01330,Q86VP6,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.0412057836850483,-1.6829210917154949,0.5253388285636902,-5.6633501052856445,-8.26898193359375,-4.481607437133789,-6.137979825337728,72.0,256.0,47.0,130.0
background,Q09472,U,False,False,,False,294,ARHGEF17,2063,5a60173582e47563bf9b9081ace2f16db940ceb8f3e0e435887b81e08ece7720,Q96PE2,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-0.8877111474672953,-0.4056541249155998,0.33731400966644287,-7.019126892089844,-11.0387601852417,-5.160638809204102,-7.739508628845215,51.0,93.0,179.0,373.0
background,Q09472,U,False,False,,False,295,PLXNA1,1896,f4438d7a37b8572e3430d720dd25ea75dfc5f9be0300b6b80c034e874bb6b84e,Q9UIW2,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.906619389851888,-2.6367104053497314,0.3846144676208496,-10.534078598022461,-9.559879302978516,-8.711701393127441,-9.601886431376139,392.0,375.0,329.0,319.0
