sequence_sha256,historical_exact_TRAIN_endpoint,historical_exact_DEV_endpoint,exact_train_31k_P_endpoint,exact_train_U_pool_endpoint,exact_expanded_development_endpoint,any_model_exact_TRAIN_DEV_endpoint,newly_flagged_endpoint
697da2ed30dd24f090192ddf64480a57e641f4f4d323c10e04052e023ba144c0,False,False,False,False,False,False,False
697f9aaa36390c74b23e065f20ca6becb464bb27f94ffdd06062bd894f3f5c73,False,False,False,False,False,False,False
6986c3f334cfd61f92f772483400ead3210296652bfba9cf542d5da9fcffd611,False,False,False,False,False,False,False
698dadd0176f1be7c7f7418e6ba76a5407ade195c822c7ba764fe2d7160fe9fe,False,False,False,False,False,False,False
6990a366ec7950c351ea6acb94dd9a21952f07e5c3d6c19f2622247f360c870b,False,True,False,False,True,True,False
699173b466e39f47eddf09abe7f498e1c218b3e8662243f07f755fd0a1f1b53c,True,True,True,True,True,True,False
69931b48956a797a7e741491adb9f0b7b2bba06983a0c49f1e552167f4045029,False,False,False,False,False,False,False
699b749b749ec9e1a04320cab0288f26ede8894d8e8c71229bbf93f454bbd42f,True,True,True,True,True,True,False
699f274d5ba052ef822a13de77d1b7c5c1a28a24dec1bdb10f9a63e368f1e582,False,False,False,False,False,False,False
69a1ecdb33f1ea3bc9e4852c035386865f4be51229a9ee1d39008b23e5352d0d,True,True,True,True,True,True,False
69a7fd445a97477e9d5ae89ebc6abcd8645b670852ece38e6d4a8cb9529ef898,False,False,False,False,False,False,False
69ad46f7883ae61570d132788f7054e34d45441c0034f359c8933c0c18b2bbc4,False,False,False,False,False,False,False
69ae25adb4d26730531c1940b254d8105ba631ab807984ebe6fbebfe8b185bb7,False,False,False,False,False,False,False
69b1199a7175c329adfb09f637e768ac218c8e5a662049917966319e8d72b342,False,False,False,False,False,False,False
69b2309b5ffdc24032f519ae37e0588dda0c49560a6c53ba138d0c6483dc00d6,True,True,True,True,True,True,False
69b67984d0b38f76c08fa95a24ef016ff38f4e44184f7d50183a7759bb7095a0,False,False,False,False,True,True,True
69b953cd636f868dbf6a460648239c099497a7746129e7bf1ddca7cdcd4e0b64,False,False,False,False,False,False,False
69bd214b3128995ccf583e70da05c2af6c657b285c1a197a341c1b0e1b4e31cc,True,True,True,True,True,True,False
69c9ec55719353b9a80711e031d542c4871588561d4ae71dd6a1a8de2838af3f,False,True,False,False,True,True,False
69cad84f58e344c217c624be527ae27bf88b3e8ce8e60d4371b174e9a10dcb84,False,False,False,False,False,False,False
69ccf195705a3f596d94754130ee0e9d70e6f0e60b2ac1f5e1f3146ad6b0176d,False,False,False,False,False,False,False
69d3c72ad014628573ffdf62db729494f93837252acc84b17473b03d1c5c345b,False,False,True,True,False,True,True
69d69c3bddc7e9c13e8f28435a83d15a5a6f9e3579aa1288efdeaf041fbd9fc0,False,False,False,False,False,False,False
69d707466b5e093b9ff1baf38da2ce0640310e21c4e82c90cb4628d3fdabcf44,True,True,True,True,True,True,False
69da5b7bf43cf307a3b6a96e834aa3dba78b72166d343581e5cdb78a5ae5e2f6,False,False,True,True,False,True,True
69e472d470289dbdc90a445130173490044b1e58267b3df5313a85aa1b4c5e58,False,False,False,True,False,True,True
69e8ae64de40cf5422df2ab56ea411048f5a1fbbda3c4042cf2d11ec7eb4592c,False,False,False,False,False,False,False
69e987fa73dc960a1a39f01e55a48a970a2857b19554d1afe3f1483bd02a68e0,False,False,False,True,False,True,True
69ea813b109d0d0c09c001c8eff47cacce87f45e4ef50020b5f8da03a41e38e8,False,False,False,False,False,False,False
69eb8449993f85a2886732c25eb4b6434de48e6ba2d399bf1ae3a3ff33fcf787,False,False,False,False,False,False,False
69ec56f70b20a2886085a693e7ba83ab24d52e0a7478bf67a2e6fd671c2a85fa,False,True,False,False,True,True,False
69ef9d1ee5e99d8ff675049362646ce98154a7edce6631df597d0b51c7a0791a,False,False,False,True,False,True,True
69f0bf72d832ee0f2b72fc2079b2e999403b1f9330fe9d8807bd667c9c71ffa8,False,True,False,False,True,True,False
69f47dbc34fe6a605ef0c95bab934c68b1ff501cf327408f9c86b7c5857661f8,False,False,False,False,False,False,False
69f9b841dcc566d2ffbd245fbdc93b4bfa2c3a748e4cc9497f4e2db271955379,False,True,False,False,True,True,False
69fcfabd46d22a4624fe8fc9c3d627263867c6138bb978e9bdbfc99d7b9c0493,False,True,False,False,True,True,False
69fdf3386ca32b1a97c25eba5efb52b232eef694877bc0b730d6fb615cfbd7cb,True,True,True,True,True,True,False
69fe7b7fd8ac87f521f03af66bb335d11ad990f768f5df9d1d4725087217aaf0,False,False,True,True,False,True,True
69fe81bdd5029f6bf8553f13c47d7c793c1fb6236d1e37b37274cdd6e2968a7f,False,False,False,False,False,False,False
6a0094ea08391b60769ef95011d6c59ee256d8064cdff5dd407091c9e6b07169,False,False,True,True,False,True,True
6a01553ead799ae64486451b0c90e7026c2adba60c6cadef2716b14bdba45045,False,False,False,False,False,False,False
6a022c5efa9ce1c41cbcd1638321956023b97025a6f449bce18dba7fb29e6ab3,False,False,False,False,False,False,False
6a044b7e6d0a009ddd920c43bd436a965c18d3525c2a5608f913cf3df2d00050,True,True,True,True,True,True,False
6a1651e62d349c0f40ebc8911719c066e8af96acfe5c75e5b56a749b905733e7,False,False,False,True,False,True,True
6a1e8b0155a7fc65fea89f186cae9ca12fa1c799ba7f6451055996de009609e9,False,False,False,False,False,False,False
6a1f60235ac5b33e95bb5137c174bbeba515f8df56f145a2c7ff79c76c5ebd3c,False,False,False,False,False,False,False
6a234cfa47ff9ddbc70dbea5449e9376542012da01945df05e0a2830bf482766,False,False,False,False,False,False,False
6a23727b849241a5b4733398f35f7f9b13c783ca2c8269107fbb219c3bd5e517,False,False,False,False,False,False,False
6a25cf3375cffdb55b1ac9fcd0bfd67323d01427cd5e8efd34cb623c84d72b48,True,True,True,True,True,True,False
6a2a394314ca0645dd930c982f76fb2fc9782a5c2b0d69b2040b16cf58001cbb,False,False,False,False,False,False,False
6a2eef22a8dab3231458a25551404b2959d177226393e49f031d0f05aeb39506,False,False,False,False,False,False,False
6a3a91e1be2d006e79e0bf8e1d383e78bc7f93d124d7f63240e666c03aaa35bb,False,False,False,False,False,False,False
6a3c4ff86a9d3e2b2dbca34cb2894dcf9b8d7a80ccf36f26dadf2a34b42767d5,False,False,False,False,False,False,False
6a3ce6586ae4b77493efe119d5a18589e9f886155e0aa2c3e65dcc1f78b0728e,False,True,False,False,True,True,False
6a3cf3f4b89cfee4eeeb5d3948c4b50a1e61479dd1c40d77e707e66713ee83cc,True,True,True,True,True,True,False
6a3cf84e72b21c49a78a26f3790bdfd2ed26d4d53b4da4e3b53035f60f5f8efa,False,False,False,False,False,False,False
6a3d27855d7ddd5711c17ca7c1309107f1e075984101cd70dae6193aea8f1a12,False,False,False,False,False,False,False
6a3e24708b08bfc5d2537e384770649091aca6e41fda4dd150b5d73db6787118,False,False,False,False,False,False,False
6a4402214a8841e212b31dc0a45d13c86c764b79c7695aaae1bd3bff38c6efe4,False,False,False,False,False,False,False
6a4bae8b4e3ebc7e8806fe1e796a0ccca1bc2e958e0c0581b457bf27c227161a,False,False,False,True,False,True,True
6a4ce3fd5fbcfd67d73c41f32e9de21e0977d1093165916a8ae2d9e884ba6d58,False,False,False,False,False,False,False
6a51e876b277e31d041874806c837dbf8f333841649773dbf592907dc1bb9e1e,False,False,False,False,False,False,False
6a523549f0cc4494c1ee5200d9090673537dddf559bbaa88990ed46e30a72949,False,False,False,False,False,False,False
6a556c110d10f800fca5b14156977e873577c763645d57a15aea10d7b6ba0fc6,True,True,True,True,True,True,False
6a5876c523f6196744e8eda2c089e535a119ab9fb82919171dddcdfc6bda7fe1,False,False,False,False,False,False,False
6a5979cb1af1d425acb2423496ad3ed7d357552b2732245d3732fa9c6b3ec38b,False,True,False,False,True,True,False
6a59d17f93a02d47071478fd805b70d01d5b2217aac57ffe1423428ca3d0c611,False,False,False,False,False,False,False
6a59e1c95718ef9fcb27677f089b054372d234a3edbe0950ee1382915e6f6383,True,True,True,True,True,True,False
6a5b5dad565117818f4a77f6bbdc79e78611c725dcfbd257744f7c0563911c76,False,False,False,False,False,False,False
6a5eed3ac11e363f8a13fac7bf4efe6705544234d6de69a0b0d81f4c34a93fad,False,False,False,True,False,True,True
6a5f33428874e82313aad34b726ecf2405a993a592a8adbefb4f899320d25119,False,False,False,True,False,True,True
6a63cacc09be9a3d3cebf98a9fa871c10d85598ded84e6bf29afa4bba33e17fa,False,True,False,False,True,True,False
6a64a32f8cbedb4f19929f6429cae441de99779189cd7d5894c64b0405a01220,True,True,True,True,True,True,False
6a6ef33741775c4d9d6058c9ef7fd25fe12687f3ea9ac27cb909e80b653fc599,False,False,False,False,False,False,False
6a71b62d9a9691b395019c8589a17220503c9163b16645eed4dd236c94921bee,False,False,False,False,False,False,False
6a71d0a5da68ce67958f6b60447070dc90ca445464a0a00a8dbd6fb93a91752a,False,True,False,False,True,True,False
6a74307ad213b46b9a4e221c0c591efaccc77ad4cf9414d53d74050284629e44,False,False,False,False,False,False,False
6a788a3f0c25e0b2526f1b20d9c6cb9e51440689f29c84b4ba5877cca422da9f,False,False,False,False,False,False,False
6a7958ce8e78e7afcef2e8a13decb0d8add7ef63ed66ac10a85e52f99c59ea8e,False,False,True,True,False,True,True
6a79c73f6811274390721a2be0381fbe83a1274003072aa6545eb250b85366c1,False,False,True,True,False,True,True
6a7b63893a98f70675af557f55019e047c1bf5e299b06122a0cff9a0e1885f05,False,False,False,False,False,False,False
6a7d4b4bfdafae7c09c30c6add2d83f4cb2de2470ad3e311f9959a2bc6c03e0c,False,False,False,False,False,False,False
6a7f4014c129241f87248b26d66ecb7b255e314c29dea86bcfd59da6e045edee,False,False,False,False,False,False,False
6a83224a8f808cc25e7ad01e8a9040c0c8dc7d4d27e22f2fb54e59364d5e37c9,True,True,True,True,True,True,False
6a83d605096eb2b49493ebfc3ffe6d3bd535ca59badbe00d4d2cfc99e1b01b49,False,True,False,False,True,True,False
6a8415a4c112778e8cf04d414e1f9739f5c57375c9c650ebae186e74d24064e5,False,False,True,True,False,True,True
6a87737a8a430424aabe488c24d5552cf9d68bf8dd63af4aa68d0acab33e74e6,False,False,False,False,False,False,False
6a8a2891a279abf29e5e96cb60fc1fa51cc29446e4c06da35f74960a8cb631e2,True,True,True,True,True,True,False
6a8e29f248ece4c8f117d9f44ec5b4ca15303fecbee8002a621c3a17d17259a9,False,False,False,False,False,False,False
6a8fbd43fce725e6b430799ab503b953221aaa8c16ac4bcfb6fcf285cb2a1fdf,False,False,True,True,False,True,True
6a8ff7ec34a0013910a50682281404cd2bfbf4ceef4572cf790ac097fc8a85ae,False,False,False,False,False,False,False
6a948dc84c6c23c1e848aeacc89590df55d5e835267d9600239c99cb47a4af69,False,False,False,True,False,True,True
6a955e9b937eaaa13a3d46976f51fb51fdbb480e957bac804c09ec74bd06d3e4,False,False,False,False,False,False,False
6a95d057c99847ad527f941644728c4ea7b8845f40608e257e6e625d154d0650,True,True,True,True,True,True,False
6a96a9199a95493c7432eefcd84ce0b08f7b66f028d6aa1b62fbdf55a90cd3fe,False,False,True,True,False,True,True
6a974ec1881e70060ff8907c1f62aa9bacc105a8689f5edfb19c25ec6a438316,False,False,True,True,False,True,True
6a97754016e3223fbcf8c61440fd7f64dc527e7e78848d4ef09df9ceeecb3082,False,False,True,True,False,True,True
6a99d3112df79557a7417031316e761d2d1abc35b67e36256e7d3be0b0493ab9,False,False,False,False,False,False,False
6a9a35fd20f59507a99061d9a1f055b432c1d5bea27d9a77ddcaab6e42dcfc0b,False,False,True,True,False,True,True
6aa47d7a497734fe6c04587140e94fd868cb329e8b800efac39388e445e42c47,False,False,False,False,False,False,False
6aa90d08fba83656646edf01c8a28231d23a56a18e012ef80f323fce77f48414,False,False,False,False,False,False,False
6aaa2beb5c19a3b81eccccb4555bf588599a2fb0b0d6461a679d11b55f7de15a,False,False,False,False,False,False,False
6aaa74ca590aba95744e48f3257a5743fdae6e5ab866bd790734c60003401b58,False,False,False,False,False,False,False
6ab6ddb9be8e7555a3e1ede168e300c8feda60f871485ad4376bf69cd0a91fa1,False,False,False,False,False,False,False
6ab92c2087a25c3025cb7fdf197383e467669cc4d27a7399f7164301b301c182,False,False,False,False,False,False,False
6abadff2c20a54d6a135a8cbfc7343bcf56bd44c925b1590dbd0c1e427c40d05,True,True,True,True,True,True,False
6abdab58d8740de7621955c3d6e134bbafb5ca14f261da3c11313878d4fbe5ba,False,False,False,False,False,False,False
6ac32f333d8e34f7e06cf8bbe45c4ef810942647dbd9eb352647ff61d8d30e36,False,False,True,True,False,True,True
6ac5f795356e746318d881c58cc45ddae71750e64a75e655e5460e47c237a77b,False,False,False,True,False,True,True
6ac67f9665206358c30f51a0d474495d12975a9bb17dec9375de4b4589045773,False,True,False,False,True,True,False
6ac6c255d0a8f6d41b162edaeb8ab4a600316d311eabb74aa06d3cad2d4c8a1b,False,False,True,True,False,True,True
6ac8ef17a68f56ee28112f6b6a455a1b504203e3ea4a7d733acb44b7f0853eaa,False,False,False,True,False,True,True
6acd0d1c9f1ee0052a36713736e551611f4f4c74f4138302acdd47cd7c5f0674,False,False,False,False,False,False,False
6ace8e2ef52294313cbb93d6e7bfd65873f3386c7c5fe8e1538f36c02d442c2e,False,False,False,True,False,True,True
6ad334afb5873db84402dbc37777138d5b6f3610d0d0d0b9056a7dc985a2d5c7,True,True,True,True,True,True,False
6ad4be1c91938c97e152c5f39457fbe6a090d73b4d04381c3a51fc2c1dfaf9eb,False,False,True,True,False,True,True
6ad5e24b54ce6268929182245f5dd6354ad0deb48b83a789580c320c7e7a03f2,False,False,False,False,False,False,False
6adcb029583b04642759dbaaed50c57dee7a6771a45b8d5504256f08f4e4541b,False,False,True,True,False,True,True
6ae1875cfe09d8fb3dc35a40509003e59de475aa7e6daa862ae1ffd258c34e75,False,False,False,False,False,False,False
6ae663a3c6d56c624c2ed0bd4186836c16085b10c05833cda83376aa9fe72505,False,False,False,False,False,False,False
6af97fcd7820dd47719c4857031ee06eeca01c6f0dca982cec1cae64631507b1,False,False,False,False,False,False,False
6b018d451bf808dec245698662185cf10285dc846980882bf38c29d2cc2c5389,False,False,False,False,False,False,False
6b08229612dbd4b34504446bd64df4c729693a87ea9e981bfa0a00f03d2a6ab8,False,False,False,True,False,True,True
6b09774ae191d6e5607ceca1db1e5e083ef658f5c9ffffc60c41ae37cc05a3a1,False,False,False,False,False,False,False
6b09f3289fe52124c0e9e42f7c8cae04b111c729b2e7d56aaa0e0006c12f80eb,False,False,False,False,False,False,False
6b0af57fd418220a3ae355508e3b24cebcd2df94ad1e7e77609646a523ca49e8,False,True,False,False,True,True,False
6b0f3fe22a18c11e4152fda9c1878eb9878e4c94851f5bd1122c66583fc9b2c6,True,True,True,True,True,True,False
6b1115c8f358a5862c364bc25169803d828a2f97c0fbd38f5d49bf349b42053f,False,True,False,False,True,True,False
6b12171f082e62bd5d4645fa542089fe998f24e13edf6b807c9faf48dff439c9,False,False,False,False,False,False,False
6b12ced2223b354a36749591d4b03c12e25567a3e0dcc7e02bc879b1443aadf5,False,False,False,True,False,True,True
6b142a7d02bfea4381c6807b4a27790bc8f8714da1d99a9828de3a68ad7cb06f,True,True,True,True,True,True,False
6b171fefe77f40cbaf7ed996ccb83ff456e3fa19fcf9474077fd30c0edb7aeff,False,False,False,False,False,False,False
6b1d2c4d1dd26f1640df5f9c8924eab82eaa074f5221f2f0056a290e06173161,False,False,False,True,False,True,True
6b1da1e4311b93842029dca97ddeebd6083364bf94c0e63b1185e9e3cc74057d,False,False,False,False,False,False,False
6b274a42fce57c84fc4fdee0c1738bdc63a8012c75622d39d7a9776767d4e925,False,False,False,False,False,False,False
6b279b7986ad5efcc5fd61908164dcd3640901153a0ba2779e39e917db28b480,False,False,False,True,False,True,True
6b2ad9124632b7d9b74c993e15b4ba14a57ded75a38402b0af0f5424c7102876,False,False,False,False,False,False,False
6b2bd578b599a356bb921a6b5e5bf49b9ba63454b2b16d08bd2550f2b5f347ce,False,False,False,False,False,False,False
6b32ba6b124cdb64de63f43f6513480330d4dd21e43a8737451ce9dfb644c341,False,False,False,False,False,False,False
6b32cad8cf420b3ff59e7cf80a972f8b5825778a7d5acf656f9d62d8af584878,False,True,False,False,True,True,False
6b378dc2f6fbe024f64cdfea8f6891934f4f6d808581a664a80fd98659c3221d,False,False,False,False,False,False,False
6b402a1892373e6a463901be5105db1b94dc15e5dda544de1f347f4844f15ae3,False,False,False,False,False,False,False
6b40956a4e6430c6f6693869fce0882f39ba735654dc70a454066c68b2728feb,False,False,False,True,False,True,True
6b4114b012b6e5995c058e20c28d6d785dc4eb8eea22d9744c80738e23f68c36,False,True,False,False,True,True,False
6b424970e33e58593bc2c22adac3ae46fd01e1c34e53e5432328884777cc697f,True,True,True,True,True,True,False
6b474f3e229ef18ed064b31b5fafac1682f0a2b6ec3d419985f8e0ba480dd8f4,False,False,False,False,False,False,False
6b478e77462ceb916abd1a80943b91f9e9c1aefeee61646abb7c7d8afc2f7cad,False,False,False,False,False,False,False
6b4af5d11f4ce1785e350ab5824eef6f0edabbeb148a04b7fa49461d1698363b,False,False,False,False,False,False,False
6b4afb723848cda9b3b3eaa369a06fee470aa55fab9c129de32d8588f6520297,False,True,False,False,True,True,False
6b4d1c4d066e578931f23e1f7eeb1729837fb994510eb2319fade84070de06ca,False,False,False,False,False,False,False
6b5775cbd835d63700e27b2725b69b98c524359945d6e62109c441f5cc3f6c57,False,False,True,True,False,True,True
6b58a1f57869f3cfba8c0c782c944798a38fba9c8eac19a5bf343290ef510aa6,True,True,True,True,True,True,False
6b5a3c09081d984178ae31ddcc970d827061fa366413c7405c8d9e3e85ae06ff,True,True,True,True,True,True,False
6b5f8ed5c2fbef564ccf4810d786a84c1749193abf8f40b6576317f4c16d36a6,False,False,False,True,False,True,True
6b6082fc4f5e212b16687b068d658a0e356cd53851a611e32b7a7f8438aec931,True,True,True,True,True,True,False
6b62aa541c1565dea91572fee2297236240074c097d44587783dd11fa7747ea6,False,False,False,False,False,False,False
6b68fa3240e54391655f106acbb15b2d75cf7522dfd257a576bc97554716bb62,False,False,True,True,False,True,True
6b6c8756883415488d4fe8201f77b2d76f1a75c5c9dc9c994ff71b8302dee043,False,True,False,False,True,True,False
6b6da384c10f9e10b9b9369b44271309970a74baa8555ccdd17231b568ce5aee,False,False,False,False,False,False,False
6b71770446c43207092c0b5831040d1e953788268a381533a51a76240d49bf5f,False,False,False,True,False,True,True
6b7512a4bb71fe671b5af163642f1c7fce21e527fbe4c46b605934fdfb417cac,False,False,False,True,False,True,True
6b77857b75965d5a341d11a3860fc1369143b3885fa59b5b7c830a01833c3d19,False,False,False,True,False,True,True
6b789116a3c8d9b8f880af7615a0d933c08c6fa7079e786246bb6d8017c06bd5,False,False,False,True,False,True,True
6b792f9f0f9499b4fd5f139e373266d8937f5ebb0da7814b0700fdac917414c6,True,True,True,True,True,True,False
6b824b733c4a6ffb86ffeb44db2f635ea51260882da65eb67ba7b41a302a8a7b,False,False,False,False,False,False,False
6b844ee7ed4f4238829c9a96658f8989601a714ba8f1dc49745bd25e397200d1,False,True,False,False,True,True,False
6b8aad0b39597106296fc76a3dc0767ce77b6d18534747baf6d7f6e6ef8f07f3,False,False,True,True,False,True,True
6b8b168c11128cc8eded3c4aabba28590248919714128691aed1dde2b2f23e7d,False,False,False,False,False,False,False
6b9b0f6eb8c91c3816a1a52290e92f8631e4983b97e08bc3121e9fdeea5fddd7,True,True,True,True,True,True,False
6b9e8864a8e6eced7130e79d9d8ed27946c128a444611707e7908a4dd8ba958c,False,False,False,False,False,False,False
6ba2b2d1a01695b4d3a8cba99163b7dada7d25106edc0802c752d90d06edc618,False,False,False,False,False,False,False
6ba5574269bc7aef8503a5e66f890e42d957c9393f8a240542f25a9e2010431f,False,False,False,False,False,False,False
6ba575d6f3469a0a79cb03dcd6f978beff33bab913be8c602ea62936c2bfbc3c,True,True,True,True,True,True,False
6bab8ae8e91f2d57f5b012f52e929776ff12a7e5e1296455fb7aa61f4dcbf505,False,False,True,True,False,True,True
6bac6800d07b3bcc8eec740978f9f8b7beb5158d1f56b97ca5dbedce40470771,False,False,False,False,False,False,False
6bac7f2ffc270dc95b451aae54c85ce01ab5e4f15f7ced5e397d76fe1501dea2,True,True,True,True,True,True,False
6baf620f45395317275e8f82bdc6f5d11c615e8fab86aded9c69c42c898c8f7b,False,False,False,False,False,False,False
6bafa458874ddca9fb48e28985567a783984f16d514984a9ab6c8f22a90e149d,False,False,False,True,False,True,True
6bb13a90ec554d610bcd224ceec6d847e38921cc04a42116bd54eafddb68024c,True,True,True,True,True,True,False
6bb58a2c485fac78121718454ccdd1e4f465ee68f57c649bf670db9fb7f2c3a5,False,False,True,True,False,True,True
6bb75cf06adc55fc6ebcbe3766fb3ab155b5820ef88402979cc9b8244ef19aa2,False,False,False,False,False,False,False
6bbe6252eab22de79a27552975beb46a1692bf4563bfc3dfc22e934d8b957a8c,False,True,False,False,True,True,False
6bbf4dba1603fb827067cf47407c24515f2d9054c9f48059bf3a2fb5db85f195,False,True,False,False,True,True,False
6bc14b6d63d289ad3b229078f8517c1afdacf2a6ca3515fd29095db7f92a9b10,False,False,False,False,False,False,False
6bc38ab51e4d9a00038b15f0e4e203e603ee77469285bc13dbed32e2d6c40e7f,True,True,True,True,True,True,False
6bc71c41a3d9c2fd5a5bdb2109012e24e881fd1bcec7353f3044546ac4d9d409,False,False,False,False,False,False,False
6bcbad40594efec71b1042d3c4fd0074671a3685e84b761e18b4729d0e5e58d1,False,False,False,False,False,False,False
6bcccac27327534a48b0878e7ea284d653676d43368bee83a313c515a8f365f8,False,False,False,False,False,False,False
6bcd2c441c7daecd2d91905601c5761b77e49221ea35cbd2b600d666c81d8af5,False,False,False,False,False,False,False
6bcdced493a635a5e07936b81642d22fe4f141100b1c459b80650e7bb2e45107,False,False,False,False,False,False,False
6bd11719ea8bf56c1a0b391d544161d79cfd5575f7f509fa0da5394d07895b25,True,True,True,True,True,True,False
6bd6ece1a8a20b0e3744f948288e7c786d32020198637f90cec9f36515cf0d39,False,False,False,False,False,False,False
6bdd7c959a32f158fca2155f74828e9959405e90b58ed7a16d0c0f0bcf3406bc,False,False,False,True,False,True,True
6bdeb2b8f07412a28213be7dd2fffa54eb0381ac867185fb41b140a08ad65eed,False,False,False,False,False,False,False
6be103be5b4f89257d4364edc042eb9c82c3c98e63e0c81cdd160598d65918d2,False,False,False,False,False,False,False
6be46c80ad30e14ba330661a50145a5319fc7f01a6647095c676db9e68411305,True,True,True,True,True,True,False
6be4b54327218ae0a5a98f44624269df167838e31e54a339da8a9cb03fb3aad5,False,False,False,False,False,False,False
6be96864a5ad8b13831d331aa9a99f9cfc91bddc730afad294f9913910f36929,False,True,False,False,True,True,False
6bee991fcccf9df92a3c028425e6677360feee60fb2c601dd9db180d14a188ff,True,True,True,True,True,True,False
6bf1f9938bf14d572bee837aab21330cddad7cdceaebc0be270a057d12081fbe,False,True,False,False,True,True,False
6bf3acfbd35a109f800a38f58d5333f70d2bedda03e2ca9684d1c8c388bd7599,False,True,False,False,True,True,False
6bf871b91d23f620f528ddae80c957cd424293ac588fd304374ad20d63c890a9,False,False,False,False,False,False,False
6bf96ef736edb988c07f98f1b4aa0e455d862a58d552db7afd80afab33a31f1b,False,True,False,False,True,True,False
6bfe571a266de2761fa0d695dfe093e39e9b19cdf7b37a3671e3baea631976e8,False,False,False,False,False,False,False
6c038ed8f95e0248a1ffd4dbab53c0ff1d973269cc93901237862549053780be,False,False,True,True,False,True,True
6c03d0fa4b74a357bf90566d2052d87d6ad7cc08947b4b71769bf9a578160947,True,True,True,True,True,True,False
6c03d6c55d4402cc4f764d17cf197c49b9818a62f3d467d9654fd5c0073aad5f,True,True,True,True,True,True,False
6c05b187c34be4a5ce62fa7e778e2bea921289f52058831e4e9db1cf23ee1ee5,False,False,False,False,False,False,False
6c089842bad6b46c1955668870e65c22e84e9d709516a1d3af8f12396edffe16,True,True,True,True,True,True,False
6c0e3d3233cbb3ec3c9cb013801202df0dff5f3a750735a635ff9ceb151c4540,False,False,True,True,False,True,True
6c142bae3e87ef2a5aef6b5559d53e2d2fc3325b8c9ff981eb6771d599dccb0f,False,False,False,True,False,True,True
6c15dfc93f4fd64aff746c96c2a55765a791cb393630a8ab206a63c28f80fb82,False,True,False,False,True,True,False
6c1614454491f97c84de79ddc0f10487381ff7e6c09e13241ca75b9b67df6e2b,False,True,False,False,True,True,False
6c1803e7c7229d5a537e7e3096177046c30dbc87567953db870a8d8ead93a263,True,True,True,True,True,True,False
6c1eb72b4267bb01d13ed8225eff92decdaf4182cf33119c1296ba1e7084bd8a,False,False,False,False,False,False,False
6c1f23ae5434ca501a766e92ca71784f6eed6ec199d6f485a08cd9e0c7837e10,False,False,False,False,False,False,False
6c1fe2fa524360261f11a830a5622a1cbb1feb46610e96457bf50362edbd8022,False,False,False,False,False,False,False
6c20fe209ac71423cc0720410e98527c9f5caf75a4a190388521b44122e3a476,False,True,False,False,True,True,False
6c215eb98aa955a5643e52ac2c7004a76bdc1e910f799bb5911cadc434e86a8c,False,False,False,True,False,True,True
6c21a91665d13374ae6ed92972a960713ff328995f2964016ab8bc3bb25b8e6f,False,False,False,True,False,True,True
6c223792e30f02e0d5b17f30a1838b9954905732c6fffe6c0c2d2c664fdcad14,True,True,True,True,True,True,False
6c2472dd5fb9edafef532a5e770defc892e2b0a3c9e764f7291472c7ae0c8c85,False,False,True,True,False,True,True
6c2548e8e8dde8b1fbc7551a4bec2a57a77e1640c272ba26b646762fef6c0fdb,False,True,False,False,True,True,False
6c258b7dcc53320b04c2cfd2fc85ec1305344c44d33967d66e122aeb52cc02c5,False,False,False,False,False,False,False
6c27b4fffb3402521478f22810e220fd30e962e9ddb104ef7a51ca922bcac715,False,False,False,False,False,False,False
6c29d8da608bde3f24b34426ebf44430f6c4a5d9c8304e6953eddac9e54b10ad,False,False,True,True,False,True,True
6c2a333136e50ec3440f42cf6abea8d429a38b758d97b3f3610f96b0e25a1d9d,False,False,False,False,False,False,False
6c2c2a0751384fe61833039253bd1b7f6d598673ab79e69548c9ccbadcaeb156,False,False,False,False,False,False,False
6c34495baf7d25c492fd9713dd7f8bc9e803ac668b868b5cc55ab531e6c2d096,False,False,False,True,False,True,True
6c35a3cc3adb47edd63efe713b64be7b08f15ceabdfb82612af21316f9846e69,False,True,False,False,True,True,False
6c35cd1282da037f96ef88d9bd0a167b581ba2c845bc453f2ed78aa6760ca879,False,False,True,True,False,True,True
6c36c6e656b1ebf9dedf851118384cc3a6dba6e0ba588e931a277d29901080f3,False,False,False,False,False,False,False
6c390bfc9a6e6d5aea50d70e3d156c744b7ce3ae906bae040aafc2567960631a,False,False,False,False,False,False,False
6c3e0684b1f3fbc9330bdcd996318f88cdcfd4770e466444b4175e3ec6e9f7ab,False,False,False,True,False,True,True
6c40fa9347d3f3220eeec175037d7f96142ed93193e48e5d8e8c2608cf6863e3,True,True,True,True,True,True,False
6c41f48bcd595070f7adccf0c5cce2741ffdbe297305f49dc768b3e8439f0f54,False,False,True,True,False,True,True
6c45c8cdd5966fbac000a13d3d256fb752c7cf444077f6447545f62f8cecfa65,True,True,True,True,True,True,False
6c4c202a1d9161d87b8d4f8daf42476c7f1ebc99d24c8ff7dc16e7696e296b1b,False,False,False,False,False,False,False
6c4e9a182f67678f81e433c55cdb3d1368c3a58e02659499ca04f76236c590e5,False,False,False,False,False,False,False
6c56368de6462f542b97c63bc65d6410068e139d3dc25a15de19845da6502fff,False,False,False,False,False,False,False
6c564dc838c00e49eaf5ee372c1fbf08951450cd6a6a847c7845d9517ef59e96,False,False,False,False,False,False,False
6c593958c15dda93e5fa4ca8f1a02a0ee19ce7cd0d45a64b36ce2ce47116ebb2,False,False,False,False,False,False,False
